UMAP_1,UMAP_2,state
7.733,1.619,CD8_c3_Tn
9.278,1.683,CD8_c3_Tn
9.143,1.815,CD8_c3_Tn
6.91,1.505,CD8_c3_Tn
7.852,2.72,CD8_c3_Tn
5.702,0.83,CD8_c3_Tn
7.851,2.121,CD8_c3_Tn
8.806,1.758,CD8_c3_Tn
8.133,2.085,CD8_c3_Tn
8.075,1.91,CD8_c3_Tn
4.186,1.054,CD8_c0_t-Teff
8.339,2.33,CD8_c3_Tn
8.848,1.873,CD8_c3_Tn
7.988,1.651,CD8_c3_Tn
8.11,2.47,CD8_c3_Tn
9.006,1.834,CD8_c3_Tn
7.396,2.333,CD8_c3_Tn
8.059,2.409,CD8_c3_Tn
8.47,2.044,CD8_c3_Tn
9.034,1.959,CD8_c3_Tn
7.065,1.549,CD8_c3_Tn
7.77,1.44,CD8_c3_Tn
8.626,2.127,CD8_c3_Tn
8.765,2.108,CD8_c3_Tn
6.304,1.323,CD8_c3_Tn
7.91,1.962,CD8_c3_Tn
8.775,2.104,CD8_c3_Tn
7.25,1.951,CD8_c3_Tn
8.737,1.707,CD8_c3_Tn
8.588,2.046,CD8_c3_Tn
7.21,1.597,CD8_c3_Tn
8.195,1.42,CD8_c3_Tn
8.437,1.801,CD8_c3_Tn
7.615,1.454,CD8_c3_Tn
9.276,1.598,CD8_c3_Tn
8.435,1.532,CD8_c3_Tn
8.982,1.926,CD8_c3_Tn
8.226,1.54,CD8_c3_Tn
7.296,1.734,CD8_c3_Tn
8.387,2.299,CD8_c3_Tn
4.981,1.119,CD8_c0_t-Teff
8.407,2.152,CD8_c3_Tn
7.756,2.884,CD8_c3_Tn
9.154,1.425,CD8_c3_Tn
8.194,2.577,CD8_c3_Tn
8.07,1.584,CD8_c3_Tn
8.506,1.321,CD8_c3_Tn
8.332,1.643,CD8_c3_Tn
8.971,1.875,CD8_c3_Tn
3.254,0.636,CD8_c0_t-Teff
7.295,1.77,CD8_c3_Tn
8.913,1.961,CD8_c3_Tn
9.053,1.752,CD8_c3_Tn
7.633,1.798,CD8_c3_Tn
8.663,2.205,CD8_c3_Tn
8.998,1.993,CD8_c3_Tn
8.153,1.243,CD8_c3_Tn
7.593,2.698,CD8_c3_Tn
8.04,2.293,CD8_c3_Tn
8.501,2.212,CD8_c3_Tn
7.06,1.458,CD8_c3_Tn
7.834,2.826,CD8_c3_Tn
7.555,1.622,CD8_c3_Tn
9.115,1.91,CD8_c3_Tn
8.366,1.988,CD8_c3_Tn
7.301,1.599,CD8_c3_Tn
8.83,1.623,CD8_c3_Tn
7.931,2.338,CD8_c3_Tn
8.946,1.706,CD8_c3_Tn
7.302,3.057,CD8_c3_Tn
8.723,2.088,CD8_c3_Tn
9.244,1.797,CD8_c3_Tn
7.24,2.125,CD8_c3_Tn
7.192,2.444,CD8_c3_Tn
9.25,1.758,CD8_c3_Tn
6.774,1.49,CD8_c3_Tn
3.779,0.974,CD8_c3_Tn
9.192,1.685,CD8_c3_Tn
8.083,2.099,CD8_c3_Tn
7.174,3.026,CD8_c3_Tn
5.125,1.059,CD8_c0_t-Teff
2.244,0.594,CD8_c0_t-Teff
9.157,1.426,CD8_c3_Tn
7.921,2.261,CD8_c3_Tn
9.126,1.688,CD8_c3_Tn
8.723,2.125,CD8_c3_Tn
4.208,1.122,CD8_c0_t-Teff
7.518,1.657,CD8_c3_Tn
8.414,1.009,CD8_c3_Tn
5.954,1.033,CD8_c3_Tn
6.876,1.241,CD8_c3_Tn
8.057,2.417,CD8_c3_Tn
8.026,1.208,CD8_c3_Tn
8.264,2.119,CD8_c3_Tn
7.992,2.184,CD8_c3_Tn
7.842,2.724,CD8_c3_Tn
5.642,0.942,CD8_c3_Tn
8.938,1.909,CD8_c3_Tn
8.734,1.953,CD8_c3_Tn
3.396,0.409,CD8_c0_t-Teff
8.612,1.892,CD8_c3_Tn
8.435,2.133,CD8_c3_Tn
9.142,1.787,CD8_c3_Tn
8.498,1.934,CD8_c3_Tn
7.838,1.569,CD8_c3_Tn
9.165,1.861,CD8_c3_Tn
5.466,0.93,CD8_c3_Tn
9.127,1.752,CD8_c3_Tn
7.725,2.91,CD8_c3_Tn
4.334,0.894,CD8_c3_Tn
6.964,1.284,CD8_c3_Tn
7.083,1.514,CD8_c3_Tn
7.306,1.198,CD8_c3_Tn
5.604,0.908,CD8_c3_Tn
7.26,1.828,CD8_c3_Tn
2.907,1.387,CD8_c0_t-Teff
7.084,1.434,CD8_c3_Tn
7.239,1.47,CD8_c3_Tn
7.348,2.032,CD8_c3_Tn
9.038,1.858,CD8_c3_Tn
8.544,1.852,CD8_c3_Tn
5.657,0.884,CD8_c3_Tn
8.196,2.543,CD8_c3_Tn
7.737,2.783,CD8_c3_Tn
7.677,2.866,CD8_c3_Tn
7.617,1.521,CD8_c3_Tn
8.019,2.503,CD8_c3_Tn
7.261,1.843,CD8_c3_Tn
7.705,1.872,CD8_c3_Tn
8.401,2.114,CD8_c3_Tn
8.184,2.113,CD8_c3_Tn
7.713,1.556,CD8_c3_Tn
9.255,1.639,CD8_c3_Tn
8.998,1.754,CD8_c3_Tn
5.511,1.036,CD8_c3_Tn
7.972,1.501,CD8_c3_Tn
9.075,1.731,CD8_c3_Tn
8.527,2.205,CD8_c3_Tn
8.606,2.229,CD8_c3_Tn
8.736,2.066,CD8_c3_Tn
8.133,2.138,CD8_c3_Tn
8.769,2.049,CD8_c3_Tn
7.908,2.624,CD8_c3_Tn
9.167,1.624,CD8_c3_Tn
8.801,1.931,CD8_c3_Tn
7.517,2.313,CD8_c3_Tn
6.405,1.073,CD8_c3_Tn
8.549,1.939,CD8_c3_Tn
3.919,1.023,CD8_c0_t-Teff
8.378,2.196,CD8_c3_Tn
8.286,2.042,CD8_c3_Tn
9.086,1.765,CD8_c3_Tn
7.909,2.208,CD8_c3_Tn
8.393,2.064,CD8_c3_Tn
8.04,2.228,CD8_c3_Tn
6.248,1.423,CD8_c3_Tn
8.978,1.859,CD8_c3_Tn
8.861,1.968,CD8_c3_Tn
5.882,0.817,CD8_c3_Tn
9.196,1.646,CD8_c3_Tn
6.224,1.098,CD8_c3_Tn
8.347,2.006,CD8_c3_Tn
9.132,1.63,CD8_c3_Tn
8.746,2.048,CD8_c3_Tn
7.186,1.453,CD8_c3_Tn
7.891,2.075,CD8_c3_Tn
8.872,2.054,CD8_c3_Tn
8.324,2.03,CD8_c3_Tn
8.163,2.076,CD8_c3_Tn
8.795,2.098,CD8_c3_Tn
5.932,0.872,CD8_c3_Tn
7.245,2.719,CD8_c3_Tn
8.451,2.244,CD8_c3_Tn
9.122,1.546,CD8_c3_Tn
8.736,2.149,CD8_c3_Tn
8.651,1.872,CD8_c3_Tn
3.985,0.933,CD8_c0_t-Teff
7.751,2.871,CD8_c3_Tn
9.189,1.581,CD8_c3_Tn
8.858,1.944,CD8_c3_Tn
7.641,1.56,CD8_c3_Tn
8.136,2.333,CD8_c3_Tn
7.529,2.905,CD8_c3_Tn
8.012,2.426,CD8_c3_Tn
8.748,1.902,CD8_c3_Tn
7.929,1.896,CD8_c3_Tn
6.944,1.407,CD8_c3_Tn
8.128,2.097,CD8_c3_Tn
7.985,2.282,CD8_c3_Tn
8.95,1.964,CD8_c3_Tn
9.005,1.872,CD8_c3_Tn
6.557,0.94,CD8_c3_Tn
7.792,2.762,CD8_c3_Tn
8.204,2.289,CD8_c3_Tn
8.569,2.137,CD8_c3_Tn
6.875,1.449,CD8_c3_Tn
7.238,2.084,CD8_c3_Tn
8.471,2.191,CD8_c3_Tn
6.125,1.054,CD8_c3_Tn
8.838,1.852,CD8_c3_Tn
9.201,1.811,CD8_c3_Tn
7.008,1.253,CD8_c3_Tn
8.854,1.806,CD8_c3_Tn
9.008,1.954,CD8_c3_Tn
7.948,2.17,CD8_c3_Tn
8.244,2.24,CD8_c3_Tn
8.804,2.078,CD8_c3_Tn
7.149,1.562,CD8_c3_Tn
6.366,1.204,CD8_c3_Tn
5.979,0.877,CD8_c3_Tn
7.341,1.921,CD8_c3_Tn
8.067,2.203,CD8_c3_Tn
8.242,2.266,CD8_c3_Tn
7.246,1.852,CD8_c3_Tn
7.021,1.4,CD8_c3_Tn
7.544,2.099,CD8_c3_Tn
8.901,2.024,CD8_c3_Tn
8.244,2.176,CD8_c3_Tn
8.301,2.001,CD8_c3_Tn
8.175,2.012,CD8_c3_Tn
8.462,1.988,CD8_c3_Tn
6.87,1.4,CD8_c3_Tn
5.895,0.948,CD8_c3_Tn
9.111,1.948,CD8_c3_Tn
8.655,2.145,CD8_c3_Tn
3.755,0.118,CD8_c0_t-Teff
4.079,1.279,CD8_c0_t-Teff
7.098,3.026,CD8_c3_Tn
2.601,1.299,CD8_c0_t-Teff
6.293,1.298,CD8_c3_Tn
3.987,1.183,CD8_c0_t-Teff
8.671,1.069,CD8_c3_Tn
8.669,1.514,CD8_c3_Tn
7.914,1.126,CD8_c3_Tn
3.201,1.203,CD8_c0_t-Teff
4.239,1.312,CD8_c0_t-Teff
4.308,1.387,CD8_c0_t-Teff
7.184,3.129,CD8_c3_Tn
7.531,2.318,CD8_c3_Tn
4.589,1.315,CD8_c0_t-Teff
2.534,0.497,CD8_c0_t-Teff
2.463,0.509,CD8_c0_t-Teff
8.251,0.857,CD8_c3_Tn
4.177,1.117,CD8_c0_t-Teff
8.398,0.842,CD8_c3_Tn
7.228,2.945,CD8_c3_Tn
3.306,1.494,CD8_c0_t-Teff
7.345,2.616,CD8_c3_Tn
8.256,0.928,CD8_c3_Tn
7.397,1.276,CD8_c3_Tn
7.901,1.122,CD8_c3_Tn
4.989,1.038,CD8_c0_t-Teff
4.327,1.3,CD8_c0_t-Teff
7.134,3.108,CD8_c3_Tn
7.233,2.975,CD8_c3_Tn
7.048,3.095,CD8_c3_Tn
7.594,2.804,CD8_c3_Tn
2.786,1.27,CD8_c0_t-Teff
7.684,1.59,CD8_c3_Tn
8.233,1.22,CD8_c3_Tn
4.854,1.296,CD8_c0_t-Teff
8.415,0.886,CD8_c3_Tn
7.594,2.889,CD8_c3_Tn
7.736,1.847,CD8_c3_Tn
8.325,0.879,CD8_c3_Tn
2.949,0.831,CD8_c0_t-Teff
3.954,1.276,CD8_c0_t-Teff
7.174,2.958,CD8_c3_Tn
8.494,0.97,CD8_c3_Tn
4.75,1.281,CD8_c0_t-Teff
4.163,1.264,CD8_c0_t-Teff
8.474,0.927,CD8_c3_Tn
7.052,3.066,CD8_c3_Tn
7.201,1.372,CD8_c3_Tn
7.283,2.536,CD8_c3_Tn
7.316,3.019,CD8_c3_Tn
4.181,1.311,CD8_c0_t-Teff
2.523,1.368,CD8_c0_t-Teff
2.298,0.017,CD8_c0_t-Teff
4.549,1.358,CD8_c0_t-Teff
7.34,3.058,CD8_c3_Tn
7.268,2.833,CD8_c3_Tn
3.337,0.65,CD8_c0_t-Teff
9.077,1.689,CD8_c3_Tn
6.316,1.488,CD8_c3_Tn
4.209,1.055,CD8_c0_t-Teff
7.353,2.975,CD8_c3_Tn
7.669,2.651,CD8_c3_Tn
7.281,2.981,CD8_c3_Tn
2.984,0.547,CD8_c0_t-Teff
8.172,1.098,CD8_c3_Tn
6.208,1.168,CD8_c3_Tn
7.011,2.281,CD8_c3_Tn
8.388,1.503,CD8_c3_Tn
8.511,2.082,CD8_c3_Tn
8.133,2.585,CD8_c3_Tn
9.256,1.689,CD8_c3_Tn
7.175,1.767,CD8_c3_Tn
9.218,1.506,CD8_c3_Tn
8.13,2.247,CD8_c3_Tn
7.9,2.539,CD8_c3_Tn
7.755,1.567,CD8_c3_Tn
8.818,1.974,CD8_c3_Tn
9.084,1.854,CD8_c3_Tn
9.222,1.643,CD8_c3_Tn
8.877,2.01,CD8_c3_Tn
7.912,1.564,CD8_c3_Tn
7.411,2.764,CD8_c3_Tn
6.175,1.094,CD8_c3_Tn
8.111,1.348,CD8_c3_Tn
7.285,2.645,CD8_c3_Tn
9.124,1.811,CD8_c3_Tn
7.757,1.463,CD8_c3_Tn
9.051,1.603,CD8_c3_Tn
7.902,2.318,CD8_c3_Tn
7.853,2.249,CD8_c3_Tn
8.751,1.104,CD8_c3_Tn
9.151,1.848,CD8_c3_Tn
8.954,1.538,CD8_c3_Tn
8.236,1.498,CD8_c3_Tn
9.031,2.025,CD8_c3_Tn
9.145,1.437,CD8_c3_Tn
8.722,1.724,CD8_c3_Tn
8.306,2.247,CD8_c3_Tn
8.584,2.048,CD8_c3_Tn
6.195,1.132,CD8_c3_Tn
8.678,1.922,CD8_c3_Tn
8.62,2.033,CD8_c3_Tn
9.21,1.603,CD8_c3_Tn
8.762,1.338,CD8_c3_Tn
2.675,0.077,CD8_c0_t-Teff
9.082,1.843,CD8_c3_Tn
7.968,2.683,CD8_c3_Tn
9.123,1.878,CD8_c3_Tn
8.223,1.557,CD8_c3_Tn
8.757,2.136,CD8_c3_Tn
7.913,2.761,CD8_c3_Tn
5.829,1.169,CD8_c3_Tn
9.021,2.01,CD8_c3_Tn
5.812,0.958,CD8_c3_Tn
7.282,1.53,CD8_c3_Tn
7.932,1.781,CD8_c3_Tn
8.696,1.936,CD8_c3_Tn
4.063,0.979,CD8_c0_t-Teff
7.76,2.799,CD8_c3_Tn
7.498,3.016,CD8_c3_Tn
8.818,1.719,CD8_c3_Tn
8.791,2.005,CD8_c3_Tn
9.245,1.78,CD8_c3_Tn
9.151,1.817,CD8_c3_Tn
8.478,2.152,CD8_c3_Tn
8.945,1.966,CD8_c3_Tn
7.777,2.767,CD8_c3_Tn
9.182,1.686,CD8_c3_Tn
8.092,2.084,CD8_c3_Tn
5.957,0.905,CD8_c3_Tn
8.592,2.07,CD8_c3_Tn
7.26,3.065,CD8_c3_Tn
7.584,2.726,CD8_c3_Tn
8.329,1.327,CD8_c3_Tn
8.687,1.957,CD8_c3_Tn
3.202,0.777,CD8_c0_t-Teff
9.193,1.651,CD8_c3_Tn
7.286,1.556,CD8_c3_Tn
7.658,1.647,CD8_c3_Tn
8.692,1.655,CD8_c3_Tn
8.798,2.11,CD8_c3_Tn
8.274,1.541,CD8_c3_Tn
8.793,1.436,CD8_c3_Tn
8.057,2.622,CD8_c3_Tn
8.147,2.466,CD8_c3_Tn
8.222,2.402,CD8_c3_Tn
9.202,1.687,CD8_c3_Tn
8.714,2.142,CD8_c3_Tn
9.271,1.773,CD8_c3_Tn
9.153,1.594,CD8_c3_Tn
8.114,2.345,CD8_c3_Tn
9.121,1.754,CD8_c3_Tn
9.195,1.718,CD8_c3_Tn
8.786,2.108,CD8_c3_Tn
7.42,2.948,CD8_c3_Tn
7.694,2.912,CD8_c3_Tn
8.814,2.164,CD8_c3_Tn
7.851,2.41,CD8_c3_Tn
8.786,2.133,CD8_c3_Tn
9.181,1.755,CD8_c3_Tn
8.451,2.049,CD8_c3_Tn
9.058,1.993,CD8_c3_Tn
6.086,0.719,CD8_c3_Tn
8.75,1.08,CD8_c3_Tn
9.037,2.019,CD8_c3_Tn
9.036,1.919,CD8_c3_Tn
8.492,2.271,CD8_c3_Tn
8.576,2.246,CD8_c3_Tn
9.029,2.046,CD8_c3_Tn
7.709,2.267,CD8_c3_Tn
8.978,2.103,CD8_c3_Tn
6.94,1.205,CD8_c3_Tn
9.116,1.871,CD8_c3_Tn
9.03,2.002,CD8_c3_Tn
8.727,1.464,CD8_c3_Tn
8.006,1.982,CD8_c3_Tn
8.754,1.047,CD8_c3_Tn
9.187,1.793,CD8_c3_Tn
9.104,1.828,CD8_c3_Tn
8.893,2.127,CD8_c3_Tn
7.15,2.808,CD8_c3_Tn
8.465,2.054,CD8_c3_Tn
5.931,1.172,CD8_c3_Tn
8.581,2.029,CD8_c3_Tn
8.384,2.258,CD8_c3_Tn
8.772,2.08,CD8_c3_Tn
8.379,1.876,CD8_c3_Tn
9.149,1.831,CD8_c3_Tn
9.228,1.598,CD8_c3_Tn
9.033,1.771,CD8_c3_Tn
7.568,2.048,CD8_c3_Tn
7.334,2.426,CD8_c3_Tn
9.193,1.574,CD8_c3_Tn
8.97,1.256,CD8_c3_Tn
8.764,1.548,CD8_c3_Tn
9.14,1.786,CD8_c3_Tn
8.584,2.198,CD8_c3_Tn
8.228,2.253,CD8_c3_Tn
8.746,1.76,CD8_c3_Tn
8.501,2.208,CD8_c3_Tn
9.236,1.753,CD8_c3_Tn
5.908,0.812,CD8_c3_Tn
6.242,1.19,CD8_c3_Tn
7.273,1.124,CD8_c3_Tn
7.822,2.739,CD8_c3_Tn
8.113,2.379,CD8_c3_Tn
8.807,1.924,CD8_c3_Tn
9.246,1.69,CD8_c3_Tn
7.606,2.047,CD8_c3_Tn
8.891,1.783,CD8_c3_Tn
7.899,2.754,CD8_c3_Tn
8.872,1.711,CD8_c3_Tn
9.093,1.743,CD8_c3_Tn
9.171,1.584,CD8_c3_Tn
5.576,0.988,CD8_c3_Tn
9.016,1.614,CD8_c3_Tn
7.115,1.311,CD8_c3_Tn
7.35,3.086,CD8_c3_Tn
7.452,1.358,CD8_c3_Tn
8.377,2.334,CD8_c3_Tn
9.193,1.69,CD8_c3_Tn
7.318,2.801,CD8_c3_Tn
7.971,2.712,CD8_c3_Tn
8.746,1.958,CD8_c3_Tn
8.179,2.554,CD8_c3_Tn
7.221,1.702,CD8_c3_Tn
8.77,1.746,CD8_c3_Tn
8.853,1.161,CD8_c3_Tn
8.895,2.03,CD8_c3_Tn
9.211,1.78,CD8_c3_Tn
9.1,1.708,CD8_c3_Tn
9.11,1.809,CD8_c3_Tn
9.232,1.663,CD8_c3_Tn
7.47,3.03,CD8_c3_Tn
8.971,2.064,CD8_c3_Tn
8.617,2.138,CD8_c3_Tn
8.856,1.873,CD8_c3_Tn
9.058,1.912,CD8_c3_Tn
9.01,1.782,CD8_c3_Tn
9.204,1.852,CD8_c3_Tn
7.415,3.018,CD8_c3_Tn
7.46,3.009,CD8_c3_Tn
8.192,2.562,CD8_c3_Tn
8.982,1.912,CD8_c3_Tn
7.814,2.674,CD8_c3_Tn
8.138,2.441,CD8_c3_Tn
7.586,2.801,CD8_c3_Tn
7.146,3.064,CD8_c3_Tn
7.718,2.783,CD8_c3_Tn
9.041,1.649,CD8_c3_Tn
7.061,3.087,CD8_c3_Tn
7.79,2.825,CD8_c3_Tn
7.246,2.718,CD8_c3_Tn
8.734,2.065,CD8_c3_Tn
8.35,1.356,CD8_c3_Tn
7.566,2.16,CD8_c3_Tn
8.845,1.259,CD8_c3_Tn
7.406,3.111,CD8_c3_Tn
8.778,2.049,CD8_c3_Tn
8.554,1.651,CD8_c3_Tn
8.159,2.419,CD8_c3_Tn
7.522,2.955,CD8_c3_Tn
7.111,2.992,CD8_c3_Tn
7.525,2.915,CD8_c3_Tn
7.311,2.803,CD8_c3_Tn
8.786,2.062,CD8_c3_Tn
8.358,1.604,CD8_c3_Tn
8.014,2.267,CD8_c3_Tn
7.813,1.778,CD8_c3_Tn
7.904,2.627,CD8_c3_Tn
7.846,1.302,CD8_c3_Tn
8.68,1.846,CD8_c3_Tn
8.217,2.184,CD8_c3_Tn
9.026,1.742,CD8_c3_Tn
8.553,2.031,CD8_c3_Tn
8.723,1.075,CD8_c3_Tn
7.424,2.874,CD8_c3_Tn
7.214,3.069,CD8_c3_Tn
7.501,1.878,CD8_c3_Tn
7.363,3.106,CD8_c3_Tn
8.521,1.997,CD8_c3_Tn
7.592,2.796,CD8_c3_Tn
9.173,1.641,CD8_c3_Tn
7.214,2.95,CD8_c3_Tn
8.865,1.924,CD8_c3_Tn
7.149,2.923,CD8_c3_Tn
7.708,2.717,CD8_c3_Tn
7.629,2.913,CD8_c3_Tn
8.898,1.437,CD8_c3_Tn
8.173,1.609,CD8_c3_Tn
7.59,2.694,CD8_c3_Tn
7.825,2.786,CD8_c3_Tn
7.185,2.973,CD8_c3_Tn
8.555,1.129,CD8_c3_Tn
7.479,2.999,CD8_c3_Tn
5.768,0.878,CD8_c3_Tn
5.609,0.908,CD8_c3_Tn
7.329,2.999,CD8_c3_Tn
8.352,1.892,CD8_c3_Tn
8.505,2.203,CD8_c3_Tn
8.519,1.056,CD8_c3_Tn
7.21,3.112,CD8_c3_Tn
7.476,3.0,CD8_c3_Tn
8.407,1.664,CD8_c3_Tn
8.855,1.192,CD8_c3_Tn
7.144,3.051,CD8_c3_Tn
7.568,2.66,CD8_c3_Tn
8.872,1.836,CD8_c3_Tn
7.419,2.842,CD8_c3_Tn
9.17,1.587,CD8_c3_Tn
7.691,2.571,CD8_c3_Tn
7.873,2.73,CD8_c3_Tn
8.916,1.874,CD8_c3_Tn
9.14,1.501,CD8_c3_Tn
7.452,2.815,CD8_c3_Tn
7.164,2.778,CD8_c3_Tn
9.23,1.669,CD8_c3_Tn
8.621,1.462,CD8_c3_Tn
9.188,1.886,CD8_c3_Tn
8.357,1.769,CD8_c3_Tn
7.634,2.82,CD8_c3_Tn
7.466,2.935,CD8_c3_Tn
9.125,1.751,CD8_c3_Tn
8.509,1.784,CD8_c3_Tn
9.176,1.6,CD8_c3_Tn
7.974,2.253,CD8_c3_Tn
7.334,3.037,CD8_c3_Tn
7.317,2.365,CD8_c3_Tn
3.428,1.241,CD8_c0_t-Teff
6.78,1.139,CD8_c3_Tn
9.222,1.641,CD8_c3_Tn
7.195,3.093,CD8_c3_Tn
8.988,1.826,CD8_c3_Tn
7.826,2.772,CD8_c3_Tn
7.224,3.07,CD8_c3_Tn
8.622,1.711,CD8_c3_Tn
8.43,2.215,CD8_c3_Tn
7.528,3.042,CD8_c3_Tn
7.608,2.983,CD8_c3_Tn
7.816,2.771,CD8_c3_Tn
8.923,1.985,CD8_c3_Tn
8.709,1.635,CD8_c3_Tn
7.346,3.006,CD8_c3_Tn
8.933,1.998,CD8_c3_Tn
8.586,1.757,CD8_c3_Tn
7.339,3.076,CD8_c3_Tn
8.126,2.245,CD8_c3_Tn
7.198,3.033,CD8_c3_Tn
7.82,2.718,CD8_c3_Tn
7.529,2.717,CD8_c3_Tn
9.132,1.678,CD8_c3_Tn
8.692,1.519,CD8_c3_Tn
7.598,2.994,CD8_c3_Tn
7.449,2.561,CD8_c3_Tn
4.629,1.247,CD8_c0_t-Teff
8.463,1.086,CD8_c3_Tn
9.221,1.643,CD8_c3_Tn
7.627,2.758,CD8_c3_Tn
7.529,2.875,CD8_c3_Tn
7.458,3.051,CD8_c3_Tn
7.734,1.078,CD8_c3_Tn
7.266,2.49,CD8_c3_Tn
8.97,1.352,CD8_c3_Tn
7.202,2.912,CD8_c3_Tn
8.471,2.276,CD8_c3_Tn
9.185,1.474,CD8_c3_Tn
9.172,1.674,CD8_c3_Tn
0.385,-5.891,CD8_c3_Tn
9.042,1.389,CD8_c3_Tn
7.282,3.002,CD8_c3_Tn
5.86,0.84,CD8_c3_Tn
9.158,1.739,CD8_c3_Tn
9.138,1.805,CD8_c3_Tn
8.439,1.178,CD8_c3_Tn
7.412,2.954,CD8_c3_Tn
8.254,1.696,CD8_c3_Tn
8.804,1.731,CD8_c3_Tn
8.549,1.999,CD8_c3_Tn
9.0,1.632,CD8_c3_Tn
8.314,2.375,CD8_c3_Tn
7.993,2.313,CD8_c3_Tn
7.756,2.844,CD8_c3_Tn
8.028,2.465,CD8_c3_Tn
9.19,1.865,CD8_c3_Tn
7.319,2.996,CD8_c3_Tn
9.006,1.296,CD8_c3_Tn
7.6,2.946,CD8_c3_Tn
8.946,2.038,CD8_c3_Tn
8.428,1.075,CD8_c3_Tn
7.505,3.052,CD8_c3_Tn
8.549,1.711,CD8_c3_Tn
7.379,2.954,CD8_c3_Tn
8.648,1.512,CD8_c3_Tn
8.868,1.872,CD8_c3_Tn
9.021,1.354,CD8_c3_Tn
7.692,2.153,CD8_c3_Tn
8.27,2.464,CD8_c3_Tn
9.142,1.649,CD8_c3_Tn
8.362,1.998,CD8_c3_Tn
7.98,2.405,CD8_c3_Tn
9.19,1.494,CD8_c3_Tn
8.231,1.074,CD8_c3_Tn
7.279,2.807,CD8_c3_Tn
7.179,2.224,CD8_c3_Tn
9.005,1.328,CD8_c3_Tn
7.238,3.038,CD8_c3_Tn
8.169,2.405,CD8_c3_Tn
8.133,2.138,CD8_c3_Tn
7.289,3.08,CD8_c3_Tn
9.033,1.428,CD8_c3_Tn
7.306,3.035,CD8_c3_Tn
7.49,2.807,CD8_c3_Tn
8.813,1.841,CD8_c3_Tn
8.591,2.162,CD8_c3_Tn
7.792,2.782,CD8_c3_Tn
7.572,2.955,CD8_c3_Tn
7.187,3.052,CD8_c3_Tn
8.185,2.289,CD8_c3_Tn
8.234,1.241,CD8_c3_Tn
7.2,2.564,CD8_c3_Tn
7.237,2.744,CD8_c3_Tn
7.231,3.019,CD8_c3_Tn
8.809,1.374,CD8_c3_Tn
7.21,2.93,CD8_c3_Tn
9.009,1.883,CD8_c3_Tn
8.605,1.161,CD8_c3_Tn
7.592,2.064,CD8_c3_Tn
8.216,2.135,CD8_c3_Tn
7.135,2.994,CD8_c3_Tn
7.532,3.02,CD8_c3_Tn
9.187,1.539,CD8_c3_Tn
7.955,1.43,CD8_c3_Tn
8.209,1.676,CD8_c3_Tn
8.528,1.578,CD8_c3_Tn
2.654,0.484,CD8_c0_t-Teff
7.454,2.729,CD8_c3_Tn
7.795,2.668,CD8_c3_Tn
8.007,2.252,CD8_c3_Tn
7.14,3.05,CD8_c3_Tn
7.272,3.084,CD8_c3_Tn
7.336,2.572,CD8_c3_Tn
7.654,1.676,CD8_c3_Tn
8.765,1.102,CD8_c3_Tn
7.424,3.014,CD8_c3_Tn
7.584,2.841,CD8_c3_Tn
8.721,1.541,CD8_c3_Tn
7.35,2.992,CD8_c3_Tn
7.351,2.643,CD8_c3_Tn
7.517,1.976,CD8_c3_Tn
7.876,2.739,CD8_c3_Tn
8.816,2.131,CD8_c3_Tn
7.348,2.987,CD8_c3_Tn
9.167,1.573,CD8_c3_Tn
7.275,2.734,CD8_c3_Tn
7.236,2.972,CD8_c3_Tn
6.553,1.232,CD8_c3_Tn
7.292,3.031,CD8_c3_Tn
7.748,2.734,CD8_c3_Tn
7.431,2.996,CD8_c3_Tn
7.815,2.547,CD8_c3_Tn
9.176,1.454,CD8_c3_Tn
7.187,3.022,CD8_c3_Tn
7.159,2.776,CD8_c3_Tn
7.428,2.679,CD8_c3_Tn
7.746,2.447,CD8_c3_Tn
9.204,1.547,CD8_c3_Tn
9.267,1.796,CD8_c3_Tn
7.555,2.976,CD8_c3_Tn
7.384,2.925,CD8_c3_Tn
7.294,3.036,CD8_c3_Tn
7.496,2.849,CD8_c3_Tn
7.359,3.097,CD8_c3_Tn
8.206,2.227,CD8_c3_Tn
8.809,2.109,CD8_c3_Tn
9.114,1.878,CD8_c3_Tn
7.265,2.845,CD8_c3_Tn
4.125,1.078,CD8_c0_t-Teff
7.481,2.77,CD8_c3_Tn
8.667,1.251,CD8_c3_Tn
8.229,2.372,CD8_c3_Tn
7.812,2.776,CD8_c3_Tn
9.187,1.685,CD8_c3_Tn
7.986,2.39,CD8_c3_Tn
9.221,1.821,CD8_c3_Tn
7.22,2.864,CD8_c3_Tn
7.323,3.0,CD8_c3_Tn
7.302,3.086,CD8_c3_Tn
8.053,1.858,CD8_c3_Tn
7.812,2.805,CD8_c3_Tn
8.645,1.067,CD8_c3_Tn
7.523,2.837,CD8_c3_Tn
8.067,2.551,CD8_c3_Tn
7.79,2.721,CD8_c3_Tn
9.166,1.659,CD8_c3_Tn
8.566,1.758,CD8_c3_Tn
8.703,1.415,CD8_c3_Tn
9.206,1.845,CD8_c3_Tn
7.218,2.925,CD8_c3_Tn
7.451,2.761,CD8_c3_Tn
7.782,2.715,CD8_c3_Tn
7.531,2.965,CD8_c3_Tn
7.159,2.62,CD8_c3_Tn
7.987,1.813,CD8_c3_Tn
7.59,2.868,CD8_c3_Tn
7.882,2.646,CD8_c3_Tn
