hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
3.155,0.0,209,CD8_c0_t-Teff,0.986,0.168,1.749,0.535,0.091,0.901,0.105,1.782,0.102,2.198,0.636,0.328,0.153,0.141,0.77,1.406,0.861,0.131,0.235,0.69,0.238,0.404,0.059,1.302,0.465
-2.295,2.484,27,CD8_c0_t-Teff,0.593,0.0,0.716,0.281,0.013,1.288,0.252,1.184,0.211,0.486,0.255,0.588,0.015,0.111,1.168,0.494,0.525,0.217,0.136,0.697,0.217,0.156,0.049,0.075,0.466
-2.725,3.229,22,CD8_c2_Teff,0.864,0.177,1.018,0.493,0.0,1.463,0.124,1.356,0.0,0.707,0.236,0.511,0.0,0.368,1.239,1.061,0.917,0.103,0.094,0.469,0.057,0.182,0.071,0.098,0.901
-3.442,3.975,81,CD8_c2_Teff,0.975,0.023,0.707,0.038,0.0,1.139,0.019,1.07,0.0,1.156,0.273,0.585,0.033,0.063,0.627,0.516,0.59,0.196,0.0,0.339,0.107,0.253,0.056,0.17,0.708
-2.151,1.242,47,CD8_c0_t-Teff,0.553,0.0,1.146,0.338,0.006,1.267,0.211,0.991,0.069,0.522,0.355,0.839,0.103,0.117,1.651,0.339,0.663,0.246,0.329,0.806,0.306,0.205,0.293,0.228,0.662
-4.733,1.739,15,CD8_c2_Teff,0.933,0.0,1.335,0.102,0.0,2.039,0.0,1.131,0.0,1.747,0.344,1.19,0.226,0.211,2.141,0.0,0.48,1.156,0.309,1.058,0.785,0.311,0.203,0.0,1.08
-1.721,2.484,9,CD8_c0_t-Teff,0.667,0.0,1.447,0.236,0.0,1.516,0.0,1.588,0.0,1.11,0.497,0.187,0.0,0.302,0.692,1.076,0.788,0.241,0.0,0.0,0.0,0.198,0.0,0.302,0.682
-3.299,3.726,144,CD8_c2_Teff,0.951,0.043,0.968,0.198,0.041,1.588,0.069,1.16,0.0,1.259,0.272,0.878,0.016,0.052,1.026,0.593,0.823,0.357,0.096,0.393,0.193,0.19,0.044,0.043,1.042
-2.008,2.981,1,CD8_c0_t-Teff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.576,1.576,0.0,0.0,0.0,0.0,1.576,0.0,0.0,0.0,0.0
-3.872,4.223,157,CD8_c2_Teff,0.994,0.023,0.466,0.032,0.0,0.801,0.033,1.109,0.024,0.764,0.169,0.718,0.025,0.009,0.423,0.21,0.521,0.127,0.074,0.165,0.027,0.217,0.047,0.0,0.883
-3.155,3.478,194,CD8_c2_Teff,0.99,0.078,1.206,0.095,0.019,2.021,0.143,1.346,0.011,1.059,0.234,0.884,0.042,0.091,1.328,0.686,0.944,0.381,0.091,0.587,0.103,0.168,0.054,0.208,1.038
-0.574,0.0,47,CD8_c0_t-Teff,0.66,0.042,2.015,0.556,0.156,0.514,0.104,1.401,0.188,0.386,0.132,0.523,0.049,0.19,1.065,1.168,0.683,0.077,0.153,0.435,0.396,0.41,0.316,0.649,0.384
0.143,1.242,232,CD8_c0_t-Teff,0.996,0.067,1.748,0.427,0.066,0.386,0.133,1.2,0.065,0.52,0.284,0.405,0.037,0.329,0.851,1.771,0.842,0.061,0.19,0.395,0.318,0.416,0.324,0.264,0.403
1.004,3.229,221,CD8_c6_Tcm,0.86,0.122,1.122,0.516,0.046,0.406,0.079,0.665,0.101,0.965,0.457,0.324,0.041,0.306,0.758,1.53,0.922,0.2,0.273,0.765,0.162,0.428,0.181,0.155,0.679
0.143,2.733,139,CD8_c0_t-Teff,0.986,0.058,0.904,0.38,0.054,0.512,0.001,0.607,0.039,1.672,0.394,0.328,0.122,0.259,0.69,0.957,0.657,0.408,0.332,0.573,0.189,0.413,0.189,0.23,0.583
-2.438,3.229,7,CD8_c2_Teff,1.0,0.0,0.653,0.45,0.0,1.32,0.153,0.914,0.0,1.187,0.248,0.0,0.0,0.0,1.618,0.946,1.334,0.55,0.0,0.153,0.0,0.248,0.0,0.196,1.025
-0.861,-5.465,346,CD8_c5_Tisg,0.994,0.062,1.485,0.686,0.415,1.918,0.821,1.673,0.29,0.258,0.513,0.176,0.021,0.701,1.601,2.111,0.658,0.027,0.174,0.387,0.33,0.093,0.41,0.143,0.344
1.721,1.987,243,CD8_c0_t-Teff,0.971,0.14,1.585,0.229,0.026,0.373,0.01,1.313,0.148,1.185,0.314,1.037,0.045,0.279,0.405,1.843,1.341,0.146,0.21,0.542,0.131,0.383,0.214,0.21,0.879
-1.721,-1.49,17,CD8_c9_Tsen,0.882,0.086,1.085,0.662,0.426,1.942,0.586,1.534,0.155,0.125,0.198,0.351,0.0,0.853,1.515,1.155,1.1,0.0,0.146,0.277,0.351,0.222,0.252,0.124,0.336
-2.582,2.981,12,CD8_c2_Teff,0.833,0.0,1.439,0.0,0.0,0.988,0.0,1.294,0.0,1.303,0.135,0.977,0.0,0.0,0.954,0.962,0.856,0.263,0.225,0.469,0.0,0.243,0.106,0.326,0.463
1.004,3.726,223,CD8_c6_Tcm,0.955,0.089,1.191,0.334,0.027,0.148,0.02,0.557,0.096,1.309,0.199,0.568,0.099,0.138,0.359,1.194,0.713,0.308,0.33,0.508,0.205,0.547,0.24,0.209,0.344
-2.438,2.733,22,CD8_c2_Teff,0.545,0.0,0.914,0.439,0.0,1.187,0.159,1.19,0.0,0.517,0.191,0.341,0.0,0.287,1.64,0.699,0.649,0.092,0.293,0.799,0.0,0.136,0.267,0.285,0.518
-3.012,3.726,13,CD8_c2_Teff,1.0,0.088,0.481,0.0,0.0,1.532,0.0,0.475,0.16,1.024,0.1,0.273,0.0,0.1,0.633,1.136,0.737,0.246,0.238,0.758,0.129,0.118,0.0,0.231,0.387
5.88,3.229,121,CD8_c12_Trm,0.934,0.02,1.185,0.444,0.083,0.59,0.202,1.352,0.066,1.099,0.272,0.131,0.0,0.134,0.489,1.145,0.603,0.025,0.045,0.115,0.221,0.17,0.131,0.231,0.328
-0.43,2.733,136,CD8_c0_t-Teff,1.0,0.079,0.935,0.143,0.013,0.196,0.017,0.419,0.052,1.679,0.309,0.657,0.194,0.198,0.54,0.696,0.362,0.337,0.851,0.613,0.291,0.571,0.081,0.06,0.234
-1.291,2.236,132,CD8_c0_t-Teff,0.977,0.035,0.608,0.371,0.026,0.637,0.01,0.672,0.049,0.728,0.189,0.469,0.02,0.181,0.859,0.531,0.439,0.21,0.112,0.38,0.182,0.28,0.115,0.04,0.188
-1.864,-1.242,5,CD8_c9_Tsen,0.6,0.0,1.247,0.423,0.0,1.623,1.016,0.46,0.0,0.0,0.0,0.0,0.0,1.06,1.453,1.026,0.644,0.0,0.459,1.104,0.563,0.339,0.526,0.0,0.42
-0.43,1.242,191,CD8_c0_t-Teff,0.953,0.065,1.429,0.545,0.034,0.669,0.148,1.117,0.098,0.589,0.365,0.499,0.01,0.356,0.929,1.246,0.71,0.153,0.227,0.379,0.239,0.343,0.297,0.189,0.318
-2.725,3.726,7,CD8_c2_Teff,1.0,0.368,0.398,0.318,0.0,0.975,0.0,0.936,0.277,0.742,0.0,0.368,0.0,0.277,0.952,1.015,0.749,0.0,0.199,0.509,0.0,0.0,0.0,0.0,0.704
-4.876,-5.465,186,CD8_c1_Tex,0.995,0.037,1.2,1.014,0.773,2.722,0.947,2.1,0.305,0.209,0.998,0.016,0.0,0.497,1.536,2.142,0.622,0.01,0.045,0.318,0.146,0.094,0.354,0.167,0.485
-2.582,3.478,80,CD8_c2_Teff,1.0,0.066,0.905,0.573,0.0,1.528,0.06,1.361,0.117,0.383,0.152,0.339,0.034,0.448,1.017,1.474,0.634,0.113,0.0,0.332,0.019,0.075,0.0,0.239,0.561
2.725,-1.242,9,CD8_c0_t-Teff,0.889,0.0,1.754,0.87,0.0,2.302,0.206,1.672,0.0,0.665,1.113,0.0,0.0,0.427,1.046,1.585,0.562,0.0,0.0,0.199,0.292,0.139,0.0,0.0,0.204
-2.438,3.726,26,CD8_c2_Teff,0.962,0.069,0.533,0.552,0.0,0.79,0.0,0.861,0.0,0.434,0.318,0.138,0.044,0.432,0.958,2.269,0.694,0.0,0.077,0.16,0.0,0.305,0.078,0.044,0.416
1.291,1.739,243,CD8_c0_t-Teff,1.0,0.158,1.565,0.215,0.065,0.301,0.101,1.049,0.065,0.848,0.203,1.011,0.101,0.283,0.488,1.815,1.235,0.132,0.242,0.426,0.214,0.335,0.231,0.185,0.714
1.147,0.497,249,CD8_c0_t-Teff,0.988,0.186,2.127,0.227,0.05,0.536,0.094,1.485,0.148,0.579,0.239,0.709,0.065,0.229,0.628,1.999,1.07,0.076,0.105,0.345,0.299,0.323,0.204,0.357,0.711
-2.295,3.478,60,CD8_c2_Teff,0.883,0.065,0.891,0.535,0.174,1.797,0.238,1.25,0.103,0.066,0.088,0.078,0.0,0.54,0.816,2.329,1.056,0.033,0.0,0.351,0.0,0.093,0.0,0.101,0.414
1.434,3.478,15,CD8_c6_Tcm,0.8,0.0,1.15,0.116,0.0,0.089,0.0,0.424,0.068,1.523,0.276,0.907,0.303,0.347,0.471,1.197,0.716,0.662,0.482,0.184,0.183,0.489,0.235,0.145,0.695
1.291,2.236,257,CD8_c0_t-Teff,0.988,0.072,1.284,0.288,0.031,0.417,0.018,1.014,0.066,1.145,0.298,0.631,0.046,0.335,0.478,1.92,1.233,0.175,0.237,0.506,0.186,0.384,0.227,0.148,0.639
1.147,1.49,201,CD8_c0_t-Teff,0.995,0.178,1.67,0.278,0.029,0.393,0.082,1.05,0.08,0.882,0.23,0.657,0.082,0.312,0.629,1.819,1.208,0.092,0.253,0.41,0.253,0.364,0.32,0.128,0.701
-2.151,2.733,3,CD8_c0_t-Teff,1.0,0.0,1.512,0.716,0.0,1.381,0.0,0.712,0.0,0.0,0.674,0.0,0.0,0.716,1.908,1.104,0.837,0.0,0.712,0.81,0.674,0.882,0.0,0.0,0.0
0.43,1.739,219,CD8_c0_t-Teff,0.995,0.066,1.566,0.283,0.062,0.372,0.054,0.889,0.113,0.783,0.243,0.557,0.103,0.29,0.77,1.586,0.838,0.122,0.249,0.363,0.293,0.376,0.276,0.097,0.519
-0.143,1.739,243,CD8_c0_t-Teff,0.992,0.093,1.411,0.307,0.016,0.322,0.076,0.72,0.06,0.76,0.173,0.568,0.054,0.278,0.587,1.371,0.808,0.104,0.317,0.329,0.234,0.289,0.259,0.127,0.274
1.864,1.739,174,CD8_c0_t-Teff,0.937,0.099,1.559,0.349,0.042,0.68,0.065,1.194,0.154,1.16,0.351,1.068,0.132,0.401,0.529,1.656,1.285,0.165,0.189,0.463,0.12,0.371,0.127,0.174,0.72
1.004,1.242,221,CD8_c0_t-Teff,1.0,0.15,1.711,0.337,0.023,0.385,0.096,1.058,0.078,0.656,0.258,0.701,0.074,0.309,0.561,1.897,1.018,0.014,0.132,0.301,0.242,0.398,0.317,0.171,0.523
-2.008,3.478,2,CD8_c2_Teff,1.0,0.0,1.017,0.0,0.0,1.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133,2.445,0.0,0.0,0.0,0.0,0.0,0.0,1.116,0.0,1.33
-3.586,-3.726,193,CD8_c1_Tex,0.969,0.06,1.162,0.87,0.663,1.696,1.267,1.528,0.326,0.089,0.377,0.298,0.025,0.863,1.776,2.158,1.059,0.004,0.14,0.542,0.328,0.119,0.543,0.031,0.291
0.143,3.726,124,CD8_c6_Tcm,0.75,0.091,0.62,0.371,0.011,0.249,0.018,0.286,0.068,1.972,0.525,0.251,0.071,0.242,0.748,0.669,0.808,0.456,0.339,0.791,0.244,0.573,0.175,0.134,0.53
-2.151,2.236,33,CD8_c0_t-Teff,0.576,0.0,1.427,0.392,0.0,1.919,0.057,1.072,0.065,0.52,0.115,0.696,0.0,0.182,1.791,0.802,0.773,0.061,0.244,0.595,0.406,0.308,0.265,0.274,0.227
0.0,1.49,213,CD8_c0_t-Teff,0.986,0.022,1.528,0.315,0.062,0.419,0.081,0.94,0.039,0.682,0.259,0.505,0.068,0.219,0.759,1.516,0.71,0.084,0.242,0.364,0.333,0.375,0.309,0.176,0.449
-4.159,-4.223,25,CD8_c1_Tex,0.96,0.0,0.574,0.958,0.383,2.626,1.34,1.079,0.903,0.054,0.494,0.0,0.0,0.979,2.099,1.245,0.644,0.043,0.14,0.673,0.425,0.0,0.693,0.0,0.238
-0.574,1.49,214,CD8_c0_t-Teff,0.995,0.032,1.345,0.491,0.054,0.747,0.126,0.767,0.052,0.734,0.303,0.424,0.122,0.302,0.96,1.232,0.636,0.122,0.25,0.508,0.38,0.303,0.267,0.142,0.363
-4.159,-3.229,126,CD8_c1_Tex,1.0,0.065,1.006,0.851,0.549,2.042,1.08,1.296,0.281,0.105,0.551,0.166,0.011,0.679,1.79,1.685,0.889,0.003,0.182,0.616,0.346,0.037,0.522,0.04,0.372
1.578,0.745,216,CD8_c0_t-Teff,0.981,0.15,1.891,0.139,0.05,0.277,0.091,1.206,0.177,0.822,0.258,0.993,0.052,0.201,0.414,1.665,0.989,0.064,0.189,0.31,0.205,0.39,0.271,0.209,0.527
-2.582,-0.994,29,CD8_c7_p-Tex,0.966,0.052,0.921,0.324,0.326,0.625,0.626,0.631,0.07,0.403,0.523,0.55,0.189,0.381,1.229,1.195,0.86,0.101,0.833,0.631,0.382,0.222,0.549,0.102,0.371
-4.159,1.242,4,CD8_c2_Teff,1.0,0.0,1.498,0.0,0.0,1.273,0.0,1.248,0.0,0.969,0.0,1.291,0.42,0.0,2.059,1.083,1.225,1.124,0.121,1.545,0.232,0.785,0.375,0.232,1.473
-4.733,-4.72,142,CD8_c1_Tex,0.979,0.002,0.283,0.705,0.704,1.134,0.78,1.61,0.53,0.1,0.737,0.043,0.0,0.715,1.745,1.329,0.642,0.0,0.03,0.386,0.485,0.051,0.478,0.0,0.33
-1.004,-5.217,173,CD8_c5_Tisg,0.96,0.074,1.531,0.869,0.467,2.378,0.974,1.708,0.286,0.283,0.51,0.237,0.034,0.508,1.801,2.018,0.802,0.036,0.161,0.624,0.394,0.176,0.374,0.176,0.358
0.717,-0.745,7,CD8_c0_t-Teff,0.857,0.0,2.179,0.0,0.0,0.326,0.0,1.099,0.129,0.501,0.0,0.24,0.143,0.698,1.429,1.814,0.914,0.383,0.367,0.636,0.26,0.143,0.0,0.601,0.887
0.143,0.745,146,CD8_c0_t-Teff,0.959,0.067,2.117,0.404,0.089,0.423,0.112,1.348,0.043,0.436,0.275,0.504,0.024,0.284,0.674,1.795,0.78,0.066,0.098,0.412,0.258,0.27,0.295,0.52,0.615
-0.143,0.745,137,CD8_c0_t-Teff,0.978,0.082,1.797,0.364,0.037,0.385,0.097,1.319,0.095,0.542,0.25,0.566,0.047,0.198,0.686,1.683,0.762,0.09,0.17,0.465,0.315,0.373,0.381,0.352,0.499
-0.287,0.497,115,CD8_c0_t-Teff,0.939,0.073,1.78,0.227,0.098,0.408,0.049,1.572,0.147,0.674,0.292,0.655,0.069,0.167,0.715,1.483,0.735,0.144,0.268,0.473,0.37,0.454,0.27,0.55,0.625
0.0,0.497,148,CD8_c0_t-Teff,0.966,0.08,2.01,0.312,0.054,0.452,0.059,1.526,0.094,0.417,0.181,0.454,0.056,0.182,0.969,1.473,0.731,0.153,0.176,0.312,0.345,0.313,0.422,0.473,0.494
0.861,0.497,224,CD8_c0_t-Teff,0.987,0.065,2.271,0.272,0.021,0.541,0.079,1.601,0.112,0.546,0.221,0.765,0.029,0.184,0.597,1.938,0.94,0.032,0.14,0.358,0.239,0.376,0.28,0.478,0.702
-1.434,-0.994,6,CD8_c9_Tsen,0.5,0.201,1.589,0.547,0.097,0.871,0.539,1.321,0.0,0.421,0.707,0.0,0.278,0.516,1.068,0.997,0.9,0.406,1.053,1.158,0.725,0.262,0.802,0.087,0.657
0.717,1.739,253,CD8_c0_t-Teff,0.988,0.07,1.564,0.356,0.035,0.466,0.075,0.804,0.062,0.664,0.269,0.554,0.076,0.295,0.576,1.796,0.975,0.118,0.205,0.424,0.196,0.369,0.314,0.166,0.483
0.143,1.739,259,CD8_c0_t-Teff,0.981,0.06,1.488,0.218,0.075,0.247,0.043,0.76,0.088,0.846,0.243,0.718,0.101,0.362,0.513,1.588,0.819,0.125,0.345,0.372,0.318,0.458,0.336,0.172,0.391
-3.872,-0.248,24,CD8_c8_Teff_KLRG1,0.917,0.0,1.237,0.481,0.031,0.209,0.02,0.696,0.0,1.038,0.121,0.507,0.052,0.504,0.708,1.031,0.401,0.09,0.198,0.536,0.484,0.144,0.059,0.166,0.274
-0.43,-5.714,355,CD8_c5_Tisg,0.994,0.113,1.454,0.458,0.059,0.52,0.121,1.161,0.103,1.447,0.223,0.752,0.215,0.261,0.786,1.546,0.613,0.137,0.637,0.441,0.251,0.415,0.163,0.143,0.168
0.0,0.994,161,CD8_c0_t-Teff,0.994,0.069,1.844,0.341,0.065,0.334,0.075,1.324,0.056,0.52,0.259,0.43,0.076,0.362,0.702,1.693,0.778,0.07,0.187,0.32,0.176,0.296,0.314,0.401,0.341
0.861,3.478,250,CD8_c6_Tcm,0.868,0.13,1.25,0.326,0.054,0.302,0.099,0.609,0.067,1.268,0.314,0.425,0.039,0.29,0.654,1.422,0.943,0.183,0.407,0.709,0.231,0.391,0.197,0.17,0.449
-0.287,0.994,155,CD8_c0_t-Teff,0.968,0.111,1.61,0.275,0.038,0.564,0.167,1.166,0.054,0.608,0.29,0.466,0.096,0.282,0.903,1.502,0.585,0.081,0.308,0.361,0.386,0.326,0.215,0.201,0.469
-2.008,0.0,144,CD8_c7_p-Tex,0.812,0.057,1.182,0.441,0.143,1.289,0.368,0.938,0.147,0.316,0.545,0.427,0.086,0.524,1.32,1.063,0.79,0.128,0.335,0.84,0.292,0.171,0.335,0.113,0.435
-0.287,1.987,253,CD8_c0_t-Teff,0.992,0.061,1.219,0.272,0.017,0.194,0.088,0.521,0.041,0.833,0.265,0.426,0.079,0.309,0.524,1.067,0.488,0.129,0.388,0.374,0.302,0.432,0.331,0.106,0.294
-0.43,0.745,128,CD8_c0_t-Teff,0.961,0.051,1.727,0.439,0.048,0.475,0.182,1.244,0.054,0.43,0.317,0.455,0.106,0.325,0.846,1.523,0.849,0.176,0.291,0.405,0.22,0.438,0.189,0.293,0.653
-0.574,1.987,238,CD8_c0_t-Teff,0.992,0.053,1.245,0.299,0.029,0.321,0.098,0.649,0.122,0.864,0.315,0.521,0.097,0.372,0.79,1.0,0.586,0.119,0.205,0.384,0.341,0.375,0.298,0.236,0.246
0.861,1.987,228,CD8_c0_t-Teff,0.987,0.097,1.363,0.256,0.026,0.509,0.098,0.943,0.032,0.8,0.203,0.579,0.077,0.28,0.476,1.791,1.058,0.129,0.23,0.415,0.27,0.42,0.317,0.118,0.323
0.43,3.229,72,CD8_c6_Tcm,0.778,0.095,0.892,0.411,0.099,0.281,0.025,0.453,0.0,1.54,0.402,0.343,0.051,0.24,0.588,1.123,0.717,0.27,0.265,0.652,0.116,0.461,0.296,0.304,0.625
-3.299,0.248,11,CD8_c8_Teff_KLRG1,0.545,0.0,1.862,0.544,0.0,0.408,0.0,1.72,0.0,1.042,0.185,0.792,0.098,0.091,1.262,1.045,0.858,0.622,0.207,1.217,0.313,0.434,0.095,0.702,1.146
0.0,2.981,183,CD8_c0_t-Teff,0.989,0.098,0.56,0.196,0.025,0.404,0.0,0.483,0.061,2.267,0.321,0.316,0.076,0.161,0.651,0.578,0.702,0.502,0.399,0.763,0.153,0.534,0.077,0.143,0.535
-0.43,1.739,275,CD8_c0_t-Teff,0.989,0.076,1.301,0.358,0.028,0.378,0.044,0.743,0.14,0.728,0.185,0.417,0.111,0.314,0.681,1.415,0.55,0.065,0.24,0.344,0.266,0.27,0.302,0.175,0.275
0.143,2.236,201,CD8_c0_t-Teff,1.0,0.056,1.259,0.222,0.035,0.275,0.083,0.804,0.054,1.132,0.313,0.644,0.106,0.265,0.528,1.078,0.643,0.206,0.603,0.499,0.299,0.465,0.13,0.075,0.318
-4.016,0.0,27,CD8_c8_Teff_KLRG1,1.0,0.0,0.846,0.393,0.104,0.85,0.002,1.078,0.0,0.514,0.085,0.845,0.058,0.085,1.011,0.69,0.597,0.379,0.145,0.995,0.203,0.289,0.278,0.063,0.813
2.151,2.236,168,CD8_c0_t-Teff,0.976,0.096,1.084,0.431,0.024,0.308,0.015,0.776,0.181,1.658,0.358,0.373,0.092,0.234,0.384,1.269,0.903,0.527,0.238,0.665,0.054,0.57,0.142,0.112,0.579
-2.725,0.248,3,CD8_c8_Teff_KLRG1,0.667,0.0,1.248,0.0,0.0,0.0,0.0,2.117,0.0,1.356,0.0,1.055,0.373,0.0,0.946,1.034,1.221,0.0,0.593,0.835,0.0,1.348,0.0,0.0,0.462
-0.143,-5.714,178,CD8_c5_Tisg,1.0,0.054,1.328,0.204,0.068,0.206,0.064,0.981,0.205,1.867,0.245,0.737,0.336,0.113,0.251,1.291,0.494,0.214,0.684,0.509,0.157,0.52,0.113,0.105,0.118
0.287,0.497,196,CD8_c0_t-Teff,0.985,0.075,1.881,0.309,0.026,0.413,0.139,1.408,0.075,0.332,0.275,0.515,0.04,0.307,0.781,1.563,0.661,0.017,0.104,0.28,0.341,0.406,0.297,0.636,0.489
1.578,2.733,47,CD8_c0_t-Teff,0.83,0.107,0.894,0.189,0.0,0.217,0.023,0.786,0.083,1.552,0.31,0.527,0.179,0.283,0.759,1.251,0.918,0.289,0.46,0.912,0.144,0.443,0.061,0.121,0.896
-0.287,1.49,210,CD8_c0_t-Teff,0.99,0.059,1.491,0.453,0.058,0.382,0.105,0.774,0.063,0.554,0.3,0.414,0.056,0.298,0.755,1.511,0.573,0.095,0.285,0.444,0.317,0.281,0.35,0.162,0.236
-0.287,-5.465,178,CD8_c5_Tisg,0.989,0.1,1.443,0.306,0.069,0.535,0.076,1.05,0.083,1.577,0.276,0.678,0.143,0.215,0.691,1.328,0.707,0.228,0.567,0.529,0.215,0.565,0.123,0.277,0.258
1.291,3.229,221,CD8_c6_Tcm,0.932,0.078,1.027,0.346,0.013,0.202,0.011,0.679,0.17,1.252,0.287,0.428,0.044,0.175,0.511,1.297,0.964,0.31,0.229,0.716,0.054,0.448,0.107,0.248,0.644
-3.442,0.0,122,CD8_c8_Teff_KLRG1,0.623,0.058,1.616,0.367,0.055,0.564,0.111,1.057,0.084,0.826,0.335,0.576,0.05,0.253,1.11,1.065,0.72,0.229,0.282,0.75,0.481,0.378,0.348,0.512,0.587
6.741,2.236,2,CD8_c0_t-Teff,0.5,0.0,0.0,1.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.264,0.0,0.0,0.0,0.0,0.0,1.264,1.453,0.0,0.0,0.0,0.0,0.0,0.0
-0.717,-5.714,172,CD8_c5_Tisg,1.0,0.096,1.601,0.72,0.185,1.088,0.554,1.202,0.123,0.479,0.348,0.292,0.035,0.555,1.154,1.851,0.696,0.041,0.276,0.415,0.289,0.222,0.403,0.181,0.313
1.578,2.236,269,CD8_c0_t-Teff,0.981,0.13,1.258,0.297,0.04,0.417,0.039,1.098,0.112,1.046,0.333,0.772,0.059,0.335,0.444,1.752,1.192,0.158,0.208,0.49,0.119,0.332,0.24,0.208,0.655
0.717,2.236,180,CD8_c0_t-Teff,0.983,0.055,1.248,0.302,0.033,0.234,0.07,0.711,0.044,1.014,0.226,0.636,0.06,0.276,0.598,1.65,0.813,0.179,0.229,0.506,0.233,0.376,0.275,0.218,0.403
-0.43,-4.72,7,CD8_c5_Tisg,0.571,0.0,1.898,0.317,0.0,0.772,0.202,2.267,0.0,0.702,0.0,0.66,0.0,0.419,1.292,1.492,0.439,0.245,0.26,0.627,0.232,0.282,0.26,0.424,0.394
-1.864,0.248,156,CD8_c7_p-Tex,0.705,0.092,1.184,0.668,0.116,1.459,0.293,0.99,0.089,0.336,0.541,0.375,0.07,0.469,1.429,1.054,0.786,0.169,0.478,0.963,0.396,0.197,0.392,0.106,0.345
0.287,2.981,164,CD8_c0_t-Teff,0.951,0.064,0.752,0.224,0.057,0.349,0.029,0.582,0.044,2.002,0.297,0.339,0.041,0.255,0.603,0.864,0.885,0.361,0.401,0.662,0.122,0.539,0.139,0.257,0.749
0.861,3.975,85,CD8_c6_Tcm,0.976,0.164,1.114,0.18,0.019,0.11,0.044,0.618,0.028,1.025,0.196,0.36,0.103,0.235,0.473,1.148,0.607,0.183,0.266,0.436,0.248,0.375,0.263,0.291,0.652
-0.717,-4.72,6,CD8_c5_Tisg,0.5,0.0,0.698,0.0,0.0,1.667,0.479,1.614,0.0,0.382,0.538,0.281,0.0,0.763,1.972,0.638,0.488,0.565,0.0,1.162,0.528,0.281,0.209,0.33,0.434
1.721,2.981,11,CD8_c6_Tcm,0.545,0.222,0.876,0.4,0.118,0.0,0.011,0.875,0.0,1.991,0.252,1.04,0.108,0.57,1.098,1.501,0.895,0.264,0.545,1.11,0.084,1.126,0.0,0.251,0.401
0.143,-0.248,34,CD8_c0_t-Teff,0.971,0.047,2.547,0.374,0.072,0.242,0.002,1.792,0.132,0.466,0.208,0.862,0.066,0.036,1.027,1.365,0.617,0.051,0.083,0.189,0.254,0.504,0.539,1.257,0.635
-3.155,0.0,6,CD8_c0_t-Teff,0.667,0.0,1.758,0.946,0.0,0.335,0.0,1.643,0.0,0.0,0.284,0.594,0.0,0.293,1.994,0.0,0.0,0.0,0.0,0.589,1.007,0.533,0.9,0.461,0.033
5.593,2.733,28,CD8_c12_Trm,0.75,0.008,1.659,0.733,0.018,0.4,0.011,1.479,0.0,2.391,0.391,0.399,0.086,0.083,0.59,1.344,0.495,0.0,0.0,0.564,0.126,0.298,0.097,1.371,0.0
1.147,2.484,204,CD8_c0_t-Teff,0.98,0.057,1.113,0.331,0.041,0.283,0.016,0.706,0.073,1.145,0.309,0.384,0.044,0.341,0.615,1.559,1.041,0.217,0.188,0.766,0.111,0.395,0.129,0.121,0.544
0.717,2.733,54,CD8_c0_t-Teff,0.963,0.055,0.85,0.239,0.03,0.285,0.0,0.486,0.135,1.888,0.371,0.644,0.068,0.187,0.595,1.25,0.939,0.285,0.378,0.794,0.224,0.527,0.199,0.041,0.714
-2.295,0.0,22,CD8_c7_p-Tex,0.545,0.157,0.865,0.506,0.145,1.063,0.164,1.03,0.073,0.43,0.234,0.76,0.217,0.401,1.624,0.905,0.829,0.192,0.288,0.915,0.584,0.2,0.268,0.309,0.64
-3.155,-1.987,43,CD8_c7_p-Tex,0.93,0.032,1.034,0.038,0.004,0.106,0.675,0.066,0.57,0.46,0.804,0.562,0.378,0.37,0.843,0.738,0.549,0.241,1.003,0.645,0.374,1.061,0.55,0.037,0.064
2.582,1.987,101,CD8_c0_t-Teff,1.0,0.084,0.949,0.468,0.033,0.443,0.037,0.904,0.211,2.201,0.357,0.646,0.075,0.183,0.403,1.208,0.98,0.479,0.281,0.608,0.051,0.467,0.092,0.1,0.489
2.008,2.484,53,CD8_c0_t-Teff,0.962,0.109,1.044,0.433,0.0,0.248,0.025,0.572,0.235,1.736,0.471,0.17,0.132,0.141,0.514,1.14,0.752,0.482,0.251,0.622,0.164,0.586,0.103,0.068,0.612
3.872,1.739,1,CD8_c0_t-Teff,1.0,0.0,1.956,0.0,0.0,0.0,0.0,1.956,0.0,2.904,0.0,0.0,1.956,0.0,0.0,0.0,0.0,1.956,2.594,0.0,0.0,1.956,0.0,0.0,0.0
-1.864,-0.248,56,CD8_c7_p-Tex,0.714,0.098,1.217,0.652,0.159,1.258,0.461,1.337,0.151,0.351,0.793,0.363,0.187,0.933,1.224,1.278,1.055,0.077,0.433,1.09,0.492,0.407,0.311,0.207,0.551
