hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
-2.314,-2.122,4,CD8.EM,1.0,0.0,2.041,1.536,0.351,1.655,0.328,1.008,0.0,0.39,0.918,0.551,0.0,1.11,1.41,2.221,1.27,0.0,0.0,1.081,0.654,0.0,0.592,0.0,0.473
-4.084,-4.244,12,CD8.TEX,1.0,0.0,0.765,0.816,1.02,1.187,0.096,0.819,0.266,1.159,1.307,0.585,0.197,0.792,1.422,0.727,0.273,0.235,0.685,1.704,0.249,0.299,0.368,0.245,0.319
-3.267,8.017,43,CD8.MAIT,1.0,0.038,2.758,0.961,0.099,0.196,0.101,1.256,0.195,3.552,1.226,0.638,0.046,0.5,0.4,2.005,0.531,0.0,0.028,0.64,0.276,0.058,0.37,0.0,0.494
-2.587,8.253,1,CD8.MAIT,1.0,0.0,0.0,2.797,0.0,0.0,0.0,2.53,0.0,3.008,0.0,0.0,0.0,0.0,0.0,2.164,1.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.037,-4.952,8,CD8.TEX,1.0,0.0,1.007,1.072,0.631,2.177,1.241,0.638,0.0,0.515,1.165,0.519,0.132,0.282,1.579,0.836,0.577,0.223,0.387,1.128,0.668,0.372,0.182,0.0,0.128
-5.854,-4.952,12,CD8.TEX,1.0,0.093,1.154,0.99,0.254,2.861,0.724,0.665,0.101,0.277,0.801,0.288,0.0,1.017,2.297,2.082,0.872,0.0,0.195,0.839,0.107,0.0,0.159,0.136,0.522
-3.676,-4.009,10,CD8.TEX,1.0,0.0,0.394,0.308,0.532,2.735,0.335,0.631,0.0,0.344,0.439,0.14,0.15,0.517,1.731,0.538,0.684,0.157,0.1,1.216,0.183,0.078,0.375,0.104,0.201
3.812,2.358,1,CD8.CM,1.0,0.0,1.126,0.0,0.0,0.0,0.0,0.0,0.0,1.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126,0.0,2.602,0.0,0.0,1.126
-3.948,-3.537,5,CD8.TEX,1.0,0.0,0.747,0.809,0.0,0.968,0.963,0.55,0.0,0.68,1.015,0.258,0.27,0.98,2.181,0.8,1.046,0.0,0.53,1.312,0.0,0.0,0.0,0.0,0.528
5.854,3.065,8,CD8.NaiveLike,0.625,0.0,1.573,0.0,0.229,0.207,0.0,0.548,0.0,1.79,0.801,0.828,0.324,0.518,0.333,1.226,1.034,0.32,0.501,0.36,0.0,0.844,0.296,0.0,0.236
1.498,0.707,2,CD8.CM,0.5,0.0,1.475,0.0,0.0,0.0,0.0,0.0,0.0,1.151,0.0,0.0,0.0,0.0,0.0,1.808,0.692,0.0,0.0,0.692,0.765,0.972,0.765,0.0,0.692
-1.906,8.017,24,CD8.MAIT,1.0,0.043,2.151,0.564,0.0,0.183,0.0,0.563,0.145,3.263,0.15,0.815,0.0,0.323,1.483,0.481,0.535,0.105,0.096,0.796,0.19,0.182,0.139,0.0,0.115
-1.906,-3.301,1,CD8.EM,1.0,0.0,0.0,1.475,2.046,2.046,0.0,0.0,0.0,0.0,1.475,2.046,0.0,0.0,1.475,1.475,0.0,0.0,0.0,2.046,0.0,0.0,0.0,0.0,0.0
-4.22,-3.065,3,CD8.TEX,1.0,0.0,0.0,0.733,0.0,2.583,1.288,0.0,0.0,0.0,0.83,0.0,0.0,0.397,1.986,0.0,0.433,0.0,0.0,0.573,0.601,0.0,0.803,0.0,0.0
2.587,3.065,4,CD8.CM,1.0,0.179,2.305,0.0,0.0,0.0,0.0,0.72,0.277,2.555,0.0,0.759,0.0,0.0,0.591,1.419,0.405,0.179,0.594,0.456,0.0,0.487,0.0,0.608,0.0
-2.995,8.017,8,CD8.MAIT,1.0,0.18,2.416,0.922,0.0,0.0,0.146,1.785,0.426,3.616,0.808,0.92,0.0,0.683,0.712,2.062,0.383,0.184,0.0,0.7,0.387,0.3,0.152,0.0,0.0
-1.634,-2.83,9,CD8.EM,1.0,0.0,1.803,0.627,0.0,1.519,0.271,0.23,0.0,0.289,0.476,0.139,0.197,0.467,1.138,1.553,0.752,0.199,0.497,1.071,0.584,0.0,0.116,0.331,1.149
-5.173,0.0,8,CD8.TPEX,1.0,0.511,1.477,0.0,0.0,0.485,0.378,0.663,0.716,0.694,0.3,0.0,0.0,0.32,0.795,1.018,0.112,0.0,0.169,0.112,0.416,0.112,0.719,2.768,0.331
-3.54,-1.415,3,CD8.EM,0.667,0.0,0.335,0.335,0.608,0.0,0.0,0.0,0.0,2.539,0.394,0.0,0.0,1.041,1.069,1.162,1.082,0.0,0.0,0.729,0.0,0.684,0.0,0.608,0.0
-1.498,-3.065,9,CD8.EM,1.0,0.0,1.205,0.504,0.294,1.188,0.316,0.739,0.1,0.77,0.668,0.696,0.715,0.225,1.336,0.383,1.011,0.1,0.461,1.113,0.489,0.24,0.2,0.126,0.126
2.723,2.83,6,CD8.CM,1.0,0.0,1.714,0.0,0.154,0.0,0.0,1.488,0.64,3.103,0.614,1.858,0.308,0.586,0.436,0.663,0.99,0.512,0.408,0.462,0.251,0.154,0.0,0.809,0.0
-1.361,-3.301,6,CD8.EM,0.667,0.0,0.381,0.512,0.0,1.524,0.0,0.561,0.0,1.154,0.606,0.891,0.0,0.0,1.039,0.485,1.225,0.227,0.381,0.422,0.279,0.0,0.282,0.0,0.279
1.498,0.236,4,CD8.CM,1.0,0.0,1.643,0.537,0.0,0.0,0.0,0.345,0.0,3.079,0.329,1.667,0.345,0.345,0.885,1.031,0.675,1.204,0.0,2.061,0.737,0.0,0.0,0.0,0.329
5.173,-4.716,5,CD8.TEMRA,1.0,0.255,1.227,0.364,0.312,2.153,0.312,0.756,0.0,0.372,0.312,1.922,0.0,0.306,1.215,0.764,1.501,0.219,0.471,1.414,0.174,0.0,0.0,0.0,0.522
-1.77,-3.065,7,CD8.EM,1.0,0.0,0.751,1.228,0.0,2.06,0.0,0.839,0.0,0.643,0.63,0.5,0.0,1.017,0.377,1.835,1.127,0.0,0.151,1.396,0.0,0.0,0.474,0.0,0.0
0.545,0.472,2,CD8.CM,1.0,0.0,0.741,0.0,0.0,0.0,0.0,1.029,0.0,2.756,0.0,0.0,0.0,0.743,0.0,0.741,0.0,0.0,1.028,1.029,0.0,1.77,0.0,0.0,0.743
1.634,3.301,26,CD8.CM,1.0,0.116,1.392,0.189,0.0,1.086,0.0,1.074,0.307,1.941,0.282,0.563,0.252,0.249,0.703,0.908,0.377,0.096,0.117,0.351,0.25,0.206,0.091,0.676,0.453
-5.99,-2.358,3,CD8.TPEX,1.0,0.0,0.412,0.59,0.844,0.412,0.0,0.86,0.759,2.988,1.277,0.0,0.0,0.331,0.86,0.984,0.678,0.0,0.779,0.266,0.347,1.419,0.347,1.2,0.412
3.676,3.065,5,CD8.CM,0.8,0.39,1.043,0.509,0.0,0.0,0.187,1.86,0.308,3.363,0.386,1.545,0.187,0.61,0.187,1.941,1.014,0.792,0.669,0.669,0.282,0.489,0.386,0.0,0.282
4.356,2.83,2,CD8.CM,0.5,0.0,1.196,0.0,0.0,0.0,0.569,0.569,0.0,3.268,0.896,2.757,0.0,0.627,0.627,0.998,1.196,1.387,1.07,1.387,0.0,1.465,0.0,0.0,0.0
1.77,1.179,3,CD8.CM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819,2.465,1.218,0.486,0.0,0.433,0.0,0.433,0.486,0.0,0.0,1.101,0.486,1.833,0.0,0.0,0.433
-1.089,-1.415,18,CD8.EM,1.0,0.066,1.489,0.462,0.0,0.985,0.0,0.589,0.141,0.641,0.657,0.081,0.0,0.684,0.503,1.396,0.399,0.288,0.0,0.391,0.345,0.183,0.21,0.644,0.455
2.723,3.301,5,CD8.CM,1.0,0.0,2.693,0.0,0.0,0.285,0.0,0.638,0.367,3.259,0.0,1.968,0.488,0.0,0.0,0.782,0.638,0.285,0.217,0.285,0.571,0.0,0.0,0.27,0.0
-1.361,-0.472,7,CD8.EM,1.0,0.0,1.74,0.434,0.385,0.572,0.0,0.548,0.178,0.715,0.187,0.254,0.0,0.681,0.523,1.836,1.291,0.0,0.0,0.265,0.38,0.178,0.177,0.0,0.744
-3.948,-3.065,4,CD8.TEX,1.0,0.0,1.487,0.732,0.349,2.349,1.051,0.0,0.0,0.663,0.529,0.0,0.0,0.988,2.302,2.093,0.0,0.0,0.558,0.644,0.0,0.0,0.311,0.0,0.349
5.037,2.594,2,CD8.NaiveLike,1.0,0.0,0.868,0.0,0.0,0.0,0.868,0.602,0.0,0.602,0.0,0.0,0.0,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868
1.634,0.943,1,CD8.CM,1.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.976,2.031,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.976,1.461,0.0,1.786,0.976,0.0,0.976
-6.126,-2.594,3,CD8.TEX,0.667,0.0,0.0,0.0,0.0,0.566,0.566,0.678,0.0,0.68,1.453,0.0,0.0,1.372,1.085,1.26,0.0,0.0,0.0,0.889,0.0,0.694,1.085,0.0,0.566
-0.136,-2.594,12,CD8.EM,0.833,0.0,0.506,0.473,0.0,0.63,0.0,0.326,0.0,0.797,0.568,0.0,0.0,0.153,0.297,0.679,0.388,0.153,0.186,0.793,0.0,0.234,0.0,0.513,0.174
-1.225,-3.065,11,CD8.EM,1.0,0.0,0.788,0.82,0.209,1.202,0.095,0.555,0.0,0.261,0.448,0.272,0.0,0.72,0.909,0.925,0.47,0.214,0.332,1.001,0.268,0.265,0.69,0.0,0.374
1.906,3.773,16,CD8.CM,1.0,0.079,1.144,0.268,0.0,0.576,0.0,0.963,0.0,2.669,0.201,0.62,0.13,0.0,0.141,1.639,0.424,0.36,0.0,0.472,0.116,0.172,0.215,0.794,0.154
-7.215,-4.009,10,CD8.TEX,0.9,0.0,1.472,1.248,1.22,2.76,0.417,1.248,0.291,2.095,1.768,0.258,0.0,0.724,0.937,1.979,0.694,0.128,0.367,0.594,0.137,0.128,0.0,0.52,1.159
-4.765,0.707,1,CD8.CM,1.0,0.0,1.541,0.0,0.0,2.121,0.0,2.121,0.0,2.486,0.0,0.0,0.0,2.753,0.0,0.0,1.541,0.0,0.0,1.541,0.0,0.0,0.0,3.137,0.0
-2.042,8.253,4,CD8.MAIT,1.0,0.0,1.824,0.75,0.0,0.536,0.0,0.67,0.348,2.349,0.0,0.0,0.0,0.485,0.951,0.886,0.0,0.0,0.0,0.662,0.0,0.0,0.322,0.0,0.485
2.995,3.301,3,CD8.CM,1.0,0.0,1.325,0.536,0.517,0.537,0.0,2.196,0.711,3.93,0.0,1.239,0.0,0.536,0.0,1.466,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536
0.0,-1.415,9,CD8.EM,0.889,0.0,1.412,0.201,0.0,0.398,0.0,0.664,0.0,0.953,0.542,0.593,0.0,0.181,0.704,1.284,0.698,0.0,0.145,0.374,0.166,0.0,0.728,0.0,0.419
0.272,-0.472,17,CD8.EM,0.882,0.081,1.519,0.594,0.0,0.057,0.0,0.476,0.0,2.025,0.133,0.907,0.0,0.175,0.523,1.167,0.34,0.439,0.538,0.697,0.324,0.283,0.171,0.077,0.638
-5.446,-2.358,1,CD8.TPEX,1.0,0.0,0.0,0.0,1.12,0.0,0.0,1.635,0.0,2.225,1.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.451,3.773,8,CD8.CM,1.0,0.0,1.33,0.623,0.143,0.0,0.15,1.014,0.776,3.255,0.693,1.498,0.141,0.15,0.143,0.86,0.897,0.362,0.398,0.985,0.141,0.428,0.0,0.413,0.143
-3.676,-1.651,2,CD8.TPEX,1.0,0.0,0.754,0.0,0.754,1.549,0.0,0.605,0.0,0.87,0.754,0.0,0.0,1.359,1.625,0.605,0.754,0.0,0.87,0.0,0.0,0.0,0.754,0.605,0.0
-4.493,-0.236,3,CD8.TPEX,0.667,0.0,0.735,0.0,0.0,2.169,0.888,1.073,0.0,0.0,0.353,0.0,0.0,0.732,1.149,0.802,0.802,0.0,0.0,1.289,0.353,0.368,0.0,1.148,1.356
3.948,3.537,12,CD8.NaiveLike,0.667,0.0,1.708,0.0,0.0,0.0,0.0,0.814,0.525,2.86,0.242,1.559,0.258,0.211,0.152,1.214,0.532,0.636,0.644,0.193,0.082,0.252,0.09,0.113,0.149
-3.131,-3.537,8,CD8.TEX,0.625,0.0,0.83,1.228,0.0,2.195,0.36,0.633,0.0,0.325,0.943,0.0,0.156,0.36,1.639,1.597,1.202,0.0,0.289,1.155,0.296,0.151,0.115,0.0,0.163
-2.587,-2.122,2,CD8.TEX,0.5,0.0,1.127,0.0,0.571,1.64,0.0,0.806,0.0,0.551,0.975,0.831,0.0,1.381,1.001,0.551,0.571,0.0,0.806,1.122,0.571,0.0,0.0,0.0,0.0
3.267,3.773,2,CD8.CM,1.0,0.0,1.503,0.0,1.376,0.0,0.0,1.18,0.879,1.772,0.0,2.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.255,0.0,0.879,0.0
-1.906,-2.83,4,CD8.EM,1.0,0.0,0.835,1.303,0.0,1.988,0.836,0.0,0.0,0.0,0.615,1.298,0.0,0.462,0.836,1.201,1.158,0.0,0.0,0.725,0.345,0.0,0.725,0.0,0.615
1.089,0.0,7,CD8.CM,0.857,0.0,1.395,0.0,0.0,0.0,0.0,0.0,0.0,2.497,0.632,1.178,0.18,0.432,0.0,0.667,0.481,0.314,0.658,0.801,0.441,0.487,0.632,0.0,0.523
3.54,4.244,1,CD8.CM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015,0.0,3.296,0.0,0.0,0.0,2.015,0.0,0.0,2.639,0.0,0.0,0.0,0.0,0.0,0.0,2.015,0.0
-2.451,-0.943,3,CD8.EM,0.667,0.335,0.718,1.022,0.335,0.335,0.855,0.335,0.0,0.0,1.022,0.0,0.0,0.523,0.859,1.714,0.0,0.0,0.0,0.335,0.0,0.0,0.0,0.0,0.0
3.812,3.301,5,CD8.NaiveLike,0.8,0.221,2.03,0.0,0.0,0.0,0.0,0.767,0.26,2.557,0.0,1.03,0.26,0.264,0.632,2.081,0.634,1.046,0.811,0.705,0.309,0.309,0.0,0.0,0.0
-3.267,-3.773,7,CD8.TEX,1.0,0.0,1.018,1.098,0.283,2.872,0.385,1.504,0.0,0.247,0.499,0.311,0.122,1.01,2.316,1.58,1.299,0.435,0.171,0.867,0.507,0.0,0.203,0.0,0.171
4.084,4.716,2,CD8.CM,1.0,0.0,1.194,0.889,1.191,0.0,0.0,1.814,0.0,2.903,0.623,1.191,0.0,0.889,0.623,0.0,0.0,0.889,0.0,0.623,0.0,0.623,0.0,0.0,0.0
-6.807,0.0,3,CD8.TPEX,1.0,0.0,0.962,0.0,0.0,0.0,0.0,0.254,1.765,0.708,0.328,0.0,0.582,0.768,0.0,0.496,0.0,0.0,0.0,0.254,0.0,0.328,0.0,2.755,0.0
3.267,3.301,8,CD8.CM,1.0,0.139,1.254,0.0,0.0,0.331,0.0,0.706,0.203,2.693,0.373,1.539,0.615,0.327,0.145,1.36,0.643,0.108,0.65,0.343,0.258,0.447,0.0,0.203,0.439
6.262,3.301,8,CD8.NaiveLike,0.875,0.295,1.416,0.0,0.0,0.0,0.296,0.315,0.146,2.341,0.0,1.203,0.585,0.237,0.444,1.586,0.485,0.371,0.957,0.338,0.265,0.999,0.119,0.0,0.219
-4.901,-4.716,13,CD8.TEX,1.0,0.0,0.533,1.258,0.595,1.933,0.688,1.256,0.091,0.387,1.184,0.091,0.081,0.361,1.589,1.795,0.739,0.208,0.356,0.302,0.425,0.0,0.266,0.169,0.566
-6.943,-1.179,1,CD8.TPEX,1.0,0.0,0.0,1.346,0.884,3.332,0.0,1.661,0.0,1.661,1.346,0.0,0.0,0.884,1.346,0.0,1.661,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0
-4.356,-1.415,8,CD8.TPEX,1.0,0.0,0.591,0.279,0.341,0.0,0.0,1.063,0.0,2.792,0.98,0.0,0.0,0.153,0.141,1.345,0.265,0.0,0.277,0.71,0.0,0.874,0.0,0.513,0.586
-4.765,-4.48,8,CD8.TEX,1.0,0.0,0.71,1.474,0.69,2.394,0.718,0.971,0.0,0.184,1.257,0.254,0.0,0.656,1.811,0.916,0.33,0.146,0.0,0.871,0.146,0.149,0.277,0.0,0.646
-7.488,-3.065,1,CD8.TEX,1.0,0.0,1.286,2.02,1.286,2.318,1.594,1.286,1.286,1.83,1.286,0.0,0.0,1.286,2.02,1.83,0.0,1.286,0.0,0.0,0.0,0.0,0.0,3.252,0.0
-5.446,-5.188,5,CD8.TEX,0.8,0.0,0.728,0.706,0.362,2.432,1.048,1.006,0.0,1.091,1.15,0.449,0.0,0.467,1.522,1.846,1.108,0.0,0.362,0.639,0.0,0.0,0.268,0.0,0.572
5.718,-4.716,29,CD8.TEMRA,0.966,0.097,1.168,0.043,0.043,2.242,0.096,0.615,0.0,0.557,0.122,1.421,0.03,0.312,2.056,0.626,1.035,0.142,0.149,1.11,0.244,0.109,0.271,0.27,1.02
-5.173,-2.358,1,CD8.TEX,1.0,0.0,0.0,0.0,0.0,0.0,1.209,1.209,0.0,0.0,2.342,2.546,0.0,1.209,1.209,0.0,0.0,1.209,1.74,1.209,0.0,1.74,0.0,0.0,0.0
0.681,-0.236,9,CD8.EM,0.556,0.0,1.306,0.451,0.0,0.343,0.0,0.521,0.0,1.949,0.468,0.633,0.0,0.0,0.673,1.363,0.755,0.0,1.035,1.279,0.162,0.394,0.0,0.0,0.162
6.262,2.83,1,CD8.CM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1.09,2.821,0.0,1.09,1.09,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,1.09,0.0,0.0,2.185
-2.178,-1.886,7,CD8.EM,1.0,0.0,1.709,0.919,0.343,0.787,0.902,0.811,0.0,0.827,0.427,0.67,0.0,1.086,0.995,2.394,0.319,0.0,0.0,0.617,0.343,0.254,1.078,0.343,0.556
1.906,0.472,1,CD8.CM,1.0,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.788,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.25
6.126,-4.952,27,CD8.TEMRA,0.963,0.0,0.725,0.0,0.0,2.5,0.131,1.061,0.034,0.716,0.104,1.213,0.0,0.069,1.536,0.649,1.111,0.71,0.075,1.1,0.117,0.098,0.068,0.231,1.203
-5.446,-1.886,6,CD8.TPEX,1.0,0.0,0.685,0.499,1.022,0.0,0.0,0.783,0.0,1.76,1.073,0.19,0.0,0.684,0.994,1.333,0.672,0.0,0.598,0.19,0.0,0.919,0.546,1.128,0.18
5.582,-4.952,15,CD8.TEMRA,0.933,0.123,1.095,0.0,0.0,2.226,0.159,0.664,0.0,0.683,0.519,1.53,0.0,0.366,1.708,1.166,1.403,0.381,0.074,1.195,0.165,0.236,0.347,0.2,1.604
-5.582,-1.651,10,CD8.TPEX,1.0,0.342,0.845,0.206,1.165,0.0,0.0,0.977,0.342,2.072,0.813,0.117,0.0,0.337,0.576,1.511,0.345,0.326,0.395,1.072,0.184,0.95,0.201,1.876,0.497
-5.718,-5.188,2,CD8.TEX,1.0,0.0,1.642,0.0,1.874,3.044,1.339,1.642,0.0,0.0,1.848,0.0,0.0,0.0,1.571,0.444,1.339,0.0,0.0,0.833,0.0,0.0,0.895,0.0,0.676
-1.498,-3.537,1,CD8.CM,1.0,0.0,1.048,1.048,0.0,1.048,0.0,1.048,0.0,1.88,1.88,2.328,0.0,0.0,1.548,1.548,1.048,1.048,1.048,1.548,0.0,1.548,0.0,0.0,0.0
0.545,-0.472,16,CD8.EM,0.562,0.084,1.352,0.289,0.0,0.5,0.0,0.962,0.068,2.377,0.505,1.12,0.301,0.068,0.4,1.327,0.576,0.311,0.695,0.58,0.348,0.547,0.436,0.244,0.477
-5.854,0.236,3,CD8.TPEX,1.0,0.35,1.891,0.82,0.0,2.334,0.0,0.47,1.496,0.575,0.0,0.0,0.0,0.575,1.508,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.517,2.458,0.47
-4.629,-4.716,5,CD8.TEX,1.0,0.0,1.132,1.031,0.694,1.832,0.4,0.245,0.176,0.0,2.189,0.0,0.0,0.0,2.103,1.057,0.63,0.0,0.421,0.623,0.38,0.0,0.224,0.0,0.0
5.446,-4.716,22,CD8.TEMRA,1.0,0.055,1.109,0.0,0.07,2.226,0.157,0.851,0.0,0.462,0.529,1.507,0.0,0.383,2.159,1.001,0.991,0.137,0.155,0.827,0.178,0.13,0.568,0.398,0.754
4.765,4.952,8,CD8.NaiveLike,0.75,0.0,0.988,0.148,0.597,0.113,0.0,0.869,0.617,3.013,0.261,1.001,0.572,0.261,0.684,0.762,0.214,1.106,1.039,0.765,0.0,0.525,0.0,0.487,0.0
-6.535,-5.188,15,CD8.TEX,0.933,0.0,1.401,1.073,0.357,2.186,0.632,1.396,0.0,1.243,0.782,0.516,0.0,0.974,1.957,2.102,0.877,0.2,0.181,0.75,0.33,0.065,0.515,0.233,1.4
5.99,3.773,15,CD8.NaiveLike,0.8,0.083,0.865,0.0,0.0,0.072,0.0,0.424,0.262,2.883,0.0,1.206,0.977,0.0,0.654,0.71,0.39,0.834,0.87,0.594,0.081,0.671,0.0,0.106,0.168
5.309,-4.48,17,CD8.TEMRA,0.824,0.076,1.242,0.143,0.0,1.482,0.07,0.841,0.163,0.473,0.201,1.299,0.0,0.327,1.58,0.759,1.115,0.395,0.163,1.17,0.267,0.0,0.285,0.0,0.736
5.173,-4.244,5,CD8.TEMRA,0.8,0.0,0.284,0.22,0.0,2.011,0.309,0.641,0.284,0.323,0.749,1.671,0.0,0.351,1.662,0.0,0.568,0.22,0.0,1.677,0.0,0.0,0.245,0.284,0.837
-2.723,8.017,6,CD8.MAIT,1.0,0.0,1.963,0.456,0.0,0.478,0.226,0.239,0.748,2.642,0.159,1.435,0.0,0.479,1.038,0.829,1.447,0.226,0.0,0.226,0.0,0.217,0.217,0.917,0.386
-2.587,-3.065,2,CD8.EM,1.0,0.0,1.23,1.306,0.0,0.843,0.581,0.464,0.0,0.981,1.281,0.0,0.0,0.464,1.925,1.281,0.0,0.0,0.0,1.014,0.464,0.0,0.581,0.464,0.0
0.681,-1.179,7,CD8.EM,0.714,0.0,1.864,0.365,0.0,0.393,0.0,1.636,0.2,0.966,0.563,0.77,0.0,0.0,1.482,1.57,0.529,0.2,0.0,0.474,0.194,0.261,0.274,0.378,0.376
4.901,-3.773,3,CD8.EM,0.667,0.0,1.925,0.0,0.0,1.968,0.0,0.899,0.929,1.118,0.429,0.429,0.0,0.0,1.539,0.727,0.431,0.431,0.0,0.73,0.0,0.429,0.431,0.727,0.431
0.953,-0.236,2,CD8.CM,1.0,0.0,0.527,0.0,0.0,0.0,0.0,0.0,0.0,2.049,0.0,1.192,0.0,0.0,0.527,1.538,0.527,0.944,0.944,0.727,0.0,1.789,0.0,0.727,0.0
-4.765,-4.952,4,CD8.TEX,1.0,0.331,2.102,2.354,0.0,3.192,0.578,0.961,0.0,1.22,0.578,0.0,0.0,0.0,1.023,1.277,0.811,0.0,0.0,0.582,0.888,0.0,0.683,0.814,0.0
-4.356,-2.358,3,CD8.TEX,0.667,0.0,0.349,0.349,0.392,0.0,0.349,1.612,0.0,2.008,0.0,0.392,0.0,0.746,0.567,0.741,0.516,0.916,0.392,1.116,0.0,0.628,0.0,0.0,0.0
-1.77,-3.537,2,CD8.EM,1.0,0.0,0.611,0.0,0.611,2.025,0.0,1.051,0.0,1.282,1.197,0.586,1.197,0.0,2.028,0.878,0.848,0.0,0.0,0.848,0.611,0.611,0.0,0.0,1.197
-3.948,-4.48,10,CD8.TEX,1.0,0.111,0.752,0.798,0.448,2.504,0.495,0.915,0.0,0.682,1.314,0.0,0.0,0.457,1.516,0.621,0.495,0.127,0.266,1.213,0.329,0.166,0.0,0.277,0.429
-4.765,-2.122,6,CD8.TPEX,0.833,0.204,0.486,0.0,0.682,0.0,0.0,0.598,0.0,2.228,1.212,0.194,0.0,0.596,0.829,0.96,0.59,0.0,1.066,1.328,0.0,0.197,0.196,0.381,0.536
5.854,-4.009,17,CD8.TEMRA,0.941,0.0,1.818,0.117,0.0,2.23,0.2,1.079,0.0,0.342,0.385,1.439,0.0,0.19,1.848,0.742,0.929,0.245,0.193,0.813,0.254,0.0,0.102,0.317,1.187
-4.901,-1.415,12,CD8.TPEX,1.0,0.193,0.553,0.377,1.075,0.0,0.0,0.844,0.524,2.152,0.874,0.0,0.0,0.176,0.838,1.473,0.313,0.104,0.518,0.49,0.091,0.756,0.195,1.154,0.628
3.54,3.773,3,CD8.CM,1.0,0.0,0.324,0.0,0.0,0.324,0.0,0.324,0.324,2.875,0.324,0.0,0.0,1.292,0.581,0.0,0.581,0.581,1.493,0.0,0.0,0.581,0.0,0.0,0.324
-4.356,-1.886,6,CD8.TPEX,1.0,0.292,0.396,0.0,0.748,0.0,0.0,0.0,0.204,2.271,1.372,0.0,0.0,0.993,0.688,0.956,0.192,0.193,0.882,0.192,0.384,0.966,0.686,0.293,0.193
5.582,-4.48,20,CD8.TEMRA,1.0,0.0,1.916,0.248,0.0,2.17,0.09,0.891,0.142,0.434,0.255,1.544,0.236,0.209,2.117,0.73,0.826,0.251,0.067,1.203,0.202,0.0,0.158,0.256,1.129
-1.225,-0.236,1,CD8.EM,1.0,0.0,1.14,1.14,0.0,0.0,0.0,0.0,0.0,1.999,1.14,1.999,0.0,1.14,1.999,1.14,0.0,1.14,0.0,2.252,0.0,1.14,0.0,0.0,1.14
-5.718,-4.716,15,CD8.TEX,1.0,0.107,1.422,1.182,0.497,2.256,1.105,1.224,0.107,0.35,1.111,0.313,0.0,0.937,2.053,2.069,1.195,0.072,0.246,0.867,0.173,0.0,0.756,0.058,1.108
-6.262,-1.886,2,CD8.TPEX,1.0,0.0,0.896,1.873,2.09,0.0,0.0,0.896,0.487,2.977,0.729,0.0,0.0,0.892,0.626,3.193,0.896,0.0,0.626,0.729,0.0,0.0,0.0,2.09,1.113
-2.451,-1.886,3,CD8.EM,0.667,0.34,0.369,1.736,0.34,0.54,0.505,0.54,0.0,0.0,1.324,0.0,0.0,0.973,0.955,1.98,0.709,0.0,0.0,0.993,0.802,0.0,0.0,0.0,0.874
-4.901,-1.886,7,CD8.TPEX,1.0,0.158,0.581,0.158,1.233,0.0,0.0,0.812,0.226,2.156,0.682,0.0,0.0,0.156,0.586,1.785,0.526,0.0,0.834,1.021,0.0,0.886,0.515,0.77,0.692
-7.488,-3.537,2,CD8.TEX,1.0,0.0,1.754,0.396,0.631,3.093,0.396,1.956,0.0,0.0,0.396,0.0,0.0,1.027,1.245,1.442,1.027,0.0,0.0,1.027,0.0,0.0,0.765,1.205,1.606
-6.807,-4.716,13,CD8.TEX,1.0,0.082,1.727,1.465,0.402,2.874,0.415,1.243,0.104,0.539,1.131,0.408,0.0,0.941,1.655,2.07,0.834,0.068,0.068,0.543,0.407,0.197,0.167,0.708,1.286
7.215,4.952,2,CD8.CM,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.349,0.617,0.0,0.572,0.0,0.617,0.0,0.0,0.617,1.129,0.0,0.0,1.189,0.0,0.617,0.617
-4.629,-1.886,7,CD8.TPEX,1.0,0.169,0.835,0.3,0.731,0.0,0.0,0.338,0.0,2.377,0.971,0.163,0.0,0.174,0.169,0.945,0.0,0.0,1.194,0.572,0.0,1.264,0.161,0.575,0.513
