hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
2.23,-1.448,489,Tn,1.0,0.006,1.7,0.0,0.0,0.003,0.026,0.599,0.082,1.738,0.192,1.624,1.042,0.005,0.066,0.109,0.17,0.344,1.577,0.602,0.09,1.357,0.005,0.0,0.004
6.271,1.207,627,GZMK+ Tem,0.9,0.048,1.475,0.119,0.027,0.032,0.025,0.511,0.112,2.798,0.228,1.307,0.583,0.105,0.391,0.344,0.358,0.611,1.022,0.688,0.321,1.072,0.14,0.071,0.141
-0.557,-1.448,1065,Tn,1.0,0.003,0.516,0.002,0.004,0.004,0.012,0.447,0.074,2.327,0.164,1.512,1.625,0.0,0.09,0.009,0.215,0.475,1.807,0.674,0.114,1.725,0.018,0.0,0.006
7.247,2.897,892,GZMK+ Tem,0.74,0.036,1.407,0.103,0.014,0.124,0.002,0.475,0.044,1.275,0.225,1.327,0.154,0.14,0.695,0.462,0.49,0.439,0.583,0.651,0.366,0.692,0.22,0.137,0.444
5.714,-1.69,744,MAIT,1.0,0.036,1.74,0.415,0.008,0.079,0.01,1.311,0.008,3.128,0.232,1.181,0.055,0.057,1.53,0.099,0.436,0.413,0.206,0.78,0.24,0.627,0.07,0.008,0.117
1.812,-1.207,644,Tn,1.0,0.017,1.418,0.0,0.002,0.0,0.031,0.574,0.114,1.875,0.184,1.684,1.246,0.004,0.073,0.077,0.188,0.339,1.608,0.569,0.089,1.38,0.015,0.0,0.004
0.0,-0.483,961,Tn,0.999,0.007,0.615,0.0,0.004,0.009,0.021,0.481,0.093,2.09,0.201,1.611,1.59,0.003,0.096,0.042,0.203,0.491,1.785,0.634,0.095,1.685,0.051,0.001,0.007
5.853,-1.448,681,MAIT,1.0,0.033,1.891,0.368,0.009,0.116,0.011,1.393,0.024,3.046,0.256,1.307,0.074,0.068,1.371,0.159,0.443,0.397,0.198,0.714,0.226,0.657,0.081,0.017,0.139
5.017,-1.931,698,MAIT,1.0,0.018,1.249,0.485,0.002,0.069,0.004,1.032,0.021,2.884,0.207,1.152,0.051,0.05,1.614,0.027,0.33,0.479,0.177,0.805,0.226,0.545,0.081,0.007,0.095
3.066,6.276,533,CMC1+ Temra,0.769,0.029,1.462,0.028,0.015,0.905,0.032,0.876,0.017,0.422,0.21,1.589,0.064,0.072,1.267,0.407,0.6,0.296,0.31,0.601,0.274,0.279,0.244,0.094,0.923
0.697,-0.724,885,Tn,1.0,0.01,0.88,0.0,0.007,0.007,0.01,0.475,0.096,2.069,0.175,1.739,1.454,0.004,0.076,0.072,0.203,0.45,1.675,0.59,0.102,1.645,0.027,0.001,0.004
5.435,1.207,543,GZMK+ Tem,0.643,0.032,1.19,0.066,0.005,0.033,0.019,0.517,0.069,2.812,0.185,1.447,0.654,0.045,0.351,0.155,0.336,0.6,1.005,0.739,0.231,1.018,0.049,0.081,0.076
5.853,1.448,604,GZMK+ Tem,0.828,0.019,1.434,0.11,0.013,0.056,0.024,0.56,0.084,2.759,0.266,1.471,0.576,0.079,0.439,0.325,0.386,0.561,0.965,0.757,0.284,0.946,0.083,0.079,0.135
3.345,0.483,600,Tcm,0.938,0.012,0.939,0.006,0.016,0.008,0.007,0.393,0.128,2.506,0.183,1.242,0.794,0.019,0.105,0.149,0.232,0.81,1.611,0.805,0.142,1.019,0.022,0.013,0.015
-0.836,0.966,369,Tn,1.0,0.027,0.868,0.005,0.01,0.016,0.022,0.586,0.136,2.219,0.213,1.704,1.775,0.007,0.076,0.079,0.242,0.581,1.751,0.603,0.114,1.822,0.051,0.01,0.017
0.697,-1.69,388,Tn,1.0,0.0,0.799,0.0,0.003,0.009,0.015,0.558,0.06,1.971,0.197,1.319,1.332,0.003,0.06,0.029,0.202,0.361,1.551,0.613,0.096,1.557,0.013,0.004,0.0
-0.418,7.966,982,GNLY+ Temra,0.998,0.023,0.716,0.014,0.001,2.347,0.032,0.995,0.002,0.526,0.2,1.685,0.093,0.059,2.113,0.057,0.646,0.496,0.276,1.021,0.359,0.096,0.219,0.085,1.249
2.787,6.759,572,CMC1+ Temra,0.706,0.032,1.43,0.048,0.006,1.198,0.055,0.877,0.007,0.46,0.211,1.576,0.069,0.093,1.273,0.398,0.674,0.34,0.331,0.661,0.255,0.184,0.261,0.142,0.904
4.041,0.241,682,Tcm,0.969,0.018,0.78,0.013,0.01,0.006,0.008,0.375,0.099,2.863,0.185,1.234,0.672,0.013,0.12,0.054,0.229,0.721,1.029,0.788,0.156,0.993,0.024,0.012,0.013
6.132,-1.931,661,MAIT,1.0,0.049,1.858,0.347,0.015,0.069,0.015,1.438,0.008,3.236,0.196,1.541,0.046,0.046,1.555,0.072,0.454,0.53,0.178,0.707,0.229,0.958,0.107,0.009,0.143
-1.254,-1.69,389,Tn,1.0,0.015,0.342,0.0,0.003,0.011,0.016,0.417,0.061,2.417,0.159,1.557,1.738,0.0,0.099,0.011,0.202,0.491,1.807,0.663,0.095,1.841,0.011,0.0,0.008
6.689,1.931,663,GZMK+ Tem,0.897,0.045,1.34,0.085,0.0,0.057,0.01,0.473,0.048,2.277,0.197,1.346,0.329,0.123,0.523,0.343,0.392,0.501,0.846,0.646,0.366,0.834,0.171,0.113,0.286
0.0,-1.448,933,Tn,1.0,0.006,0.679,0.003,0.003,0.012,0.012,0.459,0.061,2.319,0.173,1.468,1.456,0.001,0.084,0.013,0.193,0.438,1.697,0.689,0.098,1.649,0.021,0.0,0.004
-1.533,-1.69,183,Tn,1.0,0.006,0.352,0.005,0.007,0.012,0.022,0.356,0.086,2.416,0.184,1.455,1.718,0.0,0.128,0.006,0.193,0.532,1.759,0.72,0.136,1.861,0.017,0.0,0.0
-2.369,-0.724,342,Tn,1.0,0.017,0.259,0.0,0.008,0.006,0.02,0.571,0.064,2.145,0.17,1.762,1.981,0.0,0.209,0.004,0.219,0.516,1.856,0.878,0.163,2.045,0.046,0.0,0.006
2.509,0.0,525,Tn,0.926,0.029,1.857,0.0,0.004,0.011,0.017,0.479,0.329,1.897,0.18,1.573,0.945,0.001,0.056,0.199,0.224,0.386,1.277,0.459,0.084,1.227,0.026,0.007,0.006
-1.812,0.241,646,Tn,0.997,0.017,0.504,0.0,0.002,0.019,0.018,0.465,0.079,2.358,0.174,1.736,1.954,0.003,0.088,0.031,0.205,0.634,1.934,0.791,0.134,2.137,0.038,0.004,0.007
2.787,3.379,699,Early Tcm/Tem,0.946,0.022,1.118,0.028,0.012,0.383,0.021,1.272,0.037,2.692,0.166,1.31,0.58,0.038,0.724,0.162,0.315,0.598,0.735,0.912,0.276,0.72,0.135,0.451,0.097
5.296,1.448,590,GZMK+ Tem,0.508,0.025,1.408,0.067,0.002,0.028,0.024,0.638,0.099,2.753,0.214,1.617,0.581,0.036,0.406,0.293,0.352,0.577,0.882,0.74,0.182,1.079,0.056,0.083,0.089
1.115,-1.448,646,Tn,1.0,0.006,1.065,0.0,0.005,0.008,0.009,0.536,0.066,1.787,0.192,1.567,1.343,0.0,0.074,0.048,0.199,0.406,1.459,0.639,0.098,1.433,0.026,0.0,0.005
-1.254,1.207,208,Tn,0.995,0.014,0.751,0.0,0.005,0.042,0.042,0.473,0.072,2.367,0.164,1.413,1.809,0.0,0.047,0.062,0.202,0.651,1.787,0.655,0.134,1.803,0.055,0.0,0.008
4.738,0.966,759,Tcm,0.804,0.027,1.094,0.052,0.007,0.016,0.023,0.529,0.079,2.946,0.269,1.375,0.598,0.02,0.272,0.086,0.318,0.563,0.733,0.746,0.165,1.15,0.035,0.082,0.034
2.369,-1.207,513,Tn,1.0,0.01,1.759,0.0,0.0,0.0,0.023,0.591,0.158,1.547,0.14,1.598,0.998,0.002,0.079,0.14,0.194,0.329,1.497,0.527,0.077,1.402,0.012,0.004,0.009
1.533,-1.207,686,Tn,1.0,0.014,1.302,0.0,0.003,0.008,0.019,0.53,0.13,1.873,0.163,1.588,1.252,0.0,0.061,0.088,0.204,0.386,1.532,0.558,0.094,1.472,0.02,0.0,0.006
4.878,0.724,788,Tcm,0.765,0.032,0.96,0.052,0.003,0.025,0.016,0.549,0.078,3.054,0.306,1.25,0.514,0.037,0.29,0.106,0.325,0.627,0.726,0.744,0.223,1.186,0.041,0.06,0.051
0.279,6.759,925,CMC1+ Temra,0.773,0.027,0.73,0.013,0.012,2.31,0.078,0.953,0.003,0.277,0.167,1.86,0.059,0.057,2.225,0.086,0.656,0.295,0.203,0.737,0.363,0.131,0.383,0.042,1.358
0.279,1.448,139,Tn,0.986,0.059,1.05,0.0,0.009,0.0,0.034,0.452,0.198,2.1,0.126,1.285,1.311,0.013,0.104,0.223,0.292,0.721,1.304,0.548,0.069,1.218,0.066,0.044,0.024
0.697,5.069,990,CMC1+ Temra,0.963,0.027,0.944,0.03,0.005,1.51,0.061,0.833,0.02,0.757,0.147,1.822,0.125,0.024,1.712,0.108,0.514,0.22,0.343,0.581,0.236,0.253,0.292,0.065,1.121
2.09,4.586,517,CMC1+ Temra,0.762,0.044,1.234,0.057,0.0,0.902,0.035,0.711,0.064,1.584,0.2,1.488,0.315,0.045,1.118,0.151,0.491,0.302,0.555,0.527,0.237,0.538,0.191,0.108,0.733
6.689,1.448,636,GZMK+ Tem,0.98,0.053,1.329,0.055,0.009,0.032,0.009,0.454,0.072,2.654,0.216,1.383,0.462,0.109,0.467,0.354,0.376,0.635,1.036,0.642,0.344,1.025,0.167,0.096,0.182
-0.139,-0.724,1062,Tn,1.0,0.012,0.566,0.0,0.001,0.005,0.02,0.465,0.061,2.14,0.186,1.612,1.589,0.001,0.075,0.036,0.204,0.476,1.788,0.633,0.107,1.7,0.028,0.003,0.01
2.09,-0.724,629,Tn,0.995,0.025,1.62,0.002,0.002,0.004,0.016,0.55,0.203,1.863,0.162,1.691,1.104,0.007,0.07,0.119,0.215,0.399,1.488,0.528,0.107,1.395,0.018,0.003,0.004
1.672,-0.966,671,Tn,0.997,0.008,1.318,0.0,0.006,0.009,0.024,0.513,0.117,1.879,0.157,1.661,1.269,0.002,0.082,0.12,0.232,0.335,1.552,0.57,0.095,1.428,0.018,0.0,0.006
0.557,8.207,876,GNLY+ Temra,0.991,0.027,0.937,0.008,0.009,2.216,0.042,1.134,0.001,0.375,0.178,1.714,0.093,0.07,1.987,0.101,0.644,0.465,0.24,0.955,0.304,0.117,0.206,0.087,1.204
-1.115,7.724,905,GNLY+ Temra,1.0,0.031,0.514,0.021,0.008,2.516,0.035,0.98,0.0,0.73,0.227,1.561,0.076,0.056,2.289,0.028,0.652,0.581,0.282,1.027,0.355,0.109,0.213,0.071,1.154
2.23,5.793,783,CMC1+ Temra,0.921,0.021,1.154,0.058,0.005,1.125,0.023,0.818,0.011,0.466,0.156,1.604,0.079,0.062,1.448,0.201,0.575,0.323,0.254,0.624,0.358,0.27,0.293,0.112,1.031
7.107,2.655,922,GZMK+ Tem,0.823,0.035,1.27,0.134,0.007,0.11,0.008,0.448,0.048,1.461,0.226,1.253,0.159,0.163,0.679,0.409,0.511,0.459,0.631,0.618,0.419,0.637,0.23,0.116,0.445
5.435,-2.172,765,MAIT,1.0,0.039,1.464,0.542,0.008,0.058,0.01,1.155,0.014,3.208,0.241,1.124,0.03,0.044,1.652,0.057,0.386,0.454,0.178,0.794,0.259,0.783,0.069,0.007,0.106
-1.254,-1.207,1055,Tn,1.0,0.005,0.381,0.001,0.003,0.009,0.02,0.478,0.068,2.291,0.193,1.582,1.76,0.0,0.136,0.01,0.237,0.479,1.787,0.678,0.125,1.827,0.027,0.001,0.003
4.738,1.448,688,Tcm,0.679,0.018,1.376,0.06,0.01,0.034,0.022,0.645,0.087,2.814,0.239,1.626,0.67,0.047,0.289,0.193,0.385,0.559,0.798,0.793,0.193,1.124,0.044,0.108,0.051
2.648,3.138,234,Early Tcm/Tem,0.748,0.046,1.217,0.012,0.0,0.218,0.05,0.941,0.119,2.67,0.185,1.521,0.945,0.025,0.452,0.295,0.364,0.634,0.981,0.761,0.277,0.99,0.15,0.298,0.145
7.107,3.138,837,GZMK+ Tem,0.639,0.042,1.432,0.11,0.013,0.167,0.005,0.532,0.046,1.278,0.27,1.301,0.138,0.137,0.731,0.523,0.519,0.428,0.51,0.584,0.337,0.641,0.25,0.127,0.46
-0.976,-1.69,594,Tn,1.0,0.011,0.41,0.0,0.0,0.004,0.007,0.41,0.068,2.355,0.148,1.5,1.658,0.0,0.096,0.004,0.197,0.443,1.837,0.686,0.134,1.773,0.012,0.0,0.005
-0.418,-1.207,1234,Tn,1.0,0.007,0.497,0.0,0.003,0.009,0.016,0.444,0.081,2.222,0.181,1.589,1.603,0.0,0.09,0.016,0.196,0.47,1.78,0.729,0.117,1.779,0.027,0.001,0.006
5.853,2.414,693,GZMK+ Tem,0.501,0.034,1.787,0.172,0.03,0.124,0.021,0.799,0.068,2.362,0.247,1.355,0.299,0.09,0.581,0.571,0.478,0.411,0.577,0.656,0.282,0.645,0.13,0.151,0.23
0.279,9.172,428,GNLY+ Temra,1.0,0.008,0.609,0.0,0.003,2.373,0.053,0.91,0.0,0.154,0.144,1.634,0.055,0.037,2.195,0.084,0.521,0.462,0.173,1.035,0.274,0.053,0.176,0.11,0.915
3.902,1.931,935,Tcm,0.807,0.02,1.682,0.022,0.036,0.046,0.02,0.694,0.075,2.355,0.203,1.765,0.622,0.039,0.195,0.332,0.357,0.509,0.85,0.659,0.119,0.84,0.032,0.044,0.034
1.533,-0.724,702,Tn,0.991,0.014,1.329,0.0,0.003,0.002,0.02,0.508,0.154,2.007,0.197,1.71,1.268,0.0,0.045,0.093,0.195,0.402,1.602,0.559,0.107,1.451,0.026,0.0,0.006
4.878,1.69,660,Tcm,0.52,0.028,1.494,0.083,0.013,0.053,0.025,0.622,0.106,2.689,0.244,1.642,0.59,0.085,0.3,0.298,0.346,0.496,0.752,0.744,0.204,0.942,0.059,0.089,0.073
7.526,1.931,841,GZMK+ Tem,0.97,0.038,1.312,0.132,0.009,0.025,0.004,0.315,0.055,1.891,0.206,1.303,0.179,0.159,0.635,0.468,0.446,0.568,0.777,0.693,0.489,0.885,0.245,0.091,0.37
0.697,0.241,589,Tn,0.997,0.01,0.956,0.0,0.0,0.011,0.038,0.398,0.154,2.126,0.153,1.458,1.395,0.006,0.076,0.116,0.215,0.587,1.511,0.599,0.094,1.5,0.03,0.005,0.005
1.254,1.69,457,Tn,0.978,0.089,1.376,0.011,0.002,0.008,0.022,0.325,0.239,1.931,0.151,1.217,0.993,0.009,0.055,0.333,0.258,0.667,1.068,0.424,0.054,0.888,0.015,0.022,0.016
4.041,1.69,888,Tcm,0.833,0.02,1.525,0.023,0.022,0.022,0.011,0.62,0.085,2.36,0.235,1.8,0.715,0.043,0.158,0.268,0.317,0.552,0.88,0.677,0.17,0.94,0.047,0.057,0.044
2.927,0.241,222,Tcm,0.541,0.022,1.39,0.009,0.008,0.016,0.03,0.385,0.189,2.191,0.163,1.552,0.828,0.02,0.081,0.191,0.229,0.57,1.42,0.571,0.125,1.079,0.029,0.022,0.015
1.394,-0.966,701,Tn,0.999,0.005,1.212,0.0,0.003,0.008,0.017,0.508,0.154,1.949,0.167,1.738,1.375,0.0,0.062,0.108,0.206,0.437,1.545,0.558,0.07,1.462,0.018,0.003,0.005
5.574,3.862,1121,ITGAE+ Trm,0.853,0.07,2.72,0.185,0.013,0.283,0.033,1.14,0.164,2.34,0.367,0.668,0.131,0.14,0.415,1.172,0.621,0.146,0.137,0.425,0.158,0.343,0.113,0.419,0.213
-0.418,0.724,498,Tn,0.998,0.01,0.642,0.0,0.007,0.01,0.018,0.471,0.126,2.11,0.15,1.51,1.571,0.002,0.115,0.054,0.27,0.588,1.611,0.678,0.105,1.675,0.039,0.0,0.016
2.787,0.0,243,Tn,0.658,0.021,1.573,0.0,0.006,0.006,0.015,0.437,0.191,2.108,0.09,1.507,0.867,0.005,0.075,0.195,0.152,0.462,1.357,0.532,0.103,1.283,0.038,0.013,0.007
5.156,-0.724,279,MAIT,0.989,0.034,1.165,0.247,0.003,0.099,0.014,0.992,0.022,3.002,0.228,1.295,0.399,0.042,0.989,0.091,0.25,0.448,0.629,0.792,0.208,0.914,0.049,0.05,0.08
7.386,3.138,874,GZMK+ Tem,0.659,0.026,1.532,0.144,0.024,0.157,0.009,0.533,0.048,1.168,0.259,1.195,0.164,0.141,0.749,0.616,0.524,0.352,0.545,0.613,0.353,0.627,0.286,0.148,0.463
-1.394,3.862,159,ILTCK,1.0,0.017,1.096,0.0,0.0,2.564,0.286,1.314,0.03,2.16,0.291,1.875,1.188,0.005,2.317,0.065,0.692,0.354,1.785,1.198,0.234,1.298,0.114,0.121,0.63
2.648,6.035,748,CMC1+ Temra,0.864,0.028,1.313,0.033,0.008,1.077,0.02,0.858,0.018,0.393,0.19,1.605,0.072,0.063,1.41,0.273,0.645,0.334,0.24,0.605,0.311,0.242,0.295,0.12,1.006
2.23,0.0,683,Tn,0.956,0.024,1.727,0.001,0.0,0.006,0.011,0.503,0.348,1.922,0.18,1.605,0.981,0.01,0.058,0.17,0.19,0.373,1.42,0.497,0.105,1.231,0.014,0.002,0.01
6.271,1.69,667,GZMK+ Tem,0.868,0.028,1.513,0.125,0.019,0.055,0.015,0.581,0.088,2.579,0.216,1.379,0.47,0.112,0.511,0.42,0.404,0.596,0.866,0.676,0.318,0.902,0.146,0.099,0.196
8.083,2.897,621,GZMK+ Tem,0.68,0.022,1.74,0.213,0.013,0.103,0.02,0.458,0.072,0.959,0.271,1.262,0.116,0.24,0.725,0.796,0.521,0.291,0.523,0.68,0.462,0.587,0.329,0.139,0.373
-0.418,1.207,230,Tn,0.996,0.008,0.825,0.0,0.005,0.036,0.019,0.33,0.159,2.136,0.195,1.381,1.525,0.0,0.109,0.093,0.226,0.749,1.446,0.626,0.11,1.442,0.025,0.021,0.0
6.411,1.931,684,GZMK+ Tem,0.844,0.042,1.447,0.094,0.013,0.05,0.005,0.57,0.061,2.416,0.205,1.419,0.379,0.146,0.638,0.421,0.443,0.493,0.777,0.733,0.336,0.831,0.126,0.122,0.239
-0.836,0.0,625,Tn,1.0,0.012,0.579,0.0,0.005,0.006,0.022,0.476,0.09,2.059,0.212,1.524,1.698,0.0,0.114,0.039,0.199,0.534,1.704,0.609,0.119,1.807,0.061,0.002,0.009
1.115,0.0,615,Tn,0.997,0.012,1.177,0.0,0.007,0.005,0.024,0.403,0.192,2.02,0.2,1.592,1.285,0.005,0.063,0.125,0.197,0.465,1.457,0.524,0.104,1.317,0.033,0.008,0.006
-0.697,-0.241,813,Tn,0.998,0.016,0.558,0.002,0.008,0.01,0.022,0.444,0.11,2.065,0.177,1.56,1.619,0.001,0.11,0.053,0.209,0.447,1.8,0.697,0.124,1.761,0.047,0.003,0.003
3.205,6.035,625,CMC1+ Temra,0.734,0.055,1.438,0.033,0.011,0.765,0.019,0.815,0.008,0.482,0.212,1.516,0.072,0.075,1.118,0.319,0.643,0.322,0.333,0.569,0.303,0.332,0.271,0.132,0.895
1.812,-2.172,20,Tn,1.0,0.048,1.243,0.0,0.0,0.0,0.0,0.194,0.264,1.704,0.115,1.28,1.045,0.0,0.045,0.045,0.067,0.214,1.46,0.363,0.0,1.313,0.0,0.0,0.0
2.369,2.172,293,Tn,0.539,0.054,1.451,0.019,0.024,0.057,0.021,0.357,0.306,1.801,0.125,1.037,0.594,0.029,0.095,0.546,0.367,0.534,0.837,0.341,0.071,0.53,0.024,0.027,0.034
1.115,4.828,816,CMC1+ Temra,0.96,0.023,1.222,0.023,0.007,1.297,0.058,0.817,0.043,1.271,0.14,1.847,0.182,0.027,1.516,0.084,0.464,0.232,0.445,0.554,0.318,0.388,0.273,0.037,0.989
4.599,3.621,744,ITGAE+ Trm,0.734,0.067,1.589,0.113,0.017,0.232,0.013,0.78,0.163,2.305,0.239,1.121,0.257,0.117,0.382,0.741,0.611,0.429,0.345,0.522,0.113,0.465,0.077,0.195,0.201
5.993,-1.207,653,MAIT,1.0,0.035,2.108,0.279,0.01,0.126,0.02,1.298,0.016,2.938,0.202,1.288,0.071,0.075,1.323,0.159,0.417,0.336,0.239,0.674,0.165,0.666,0.085,0.023,0.142
6.411,-1.931,362,MAIT,1.0,0.066,1.936,0.289,0.009,0.025,0.003,1.442,0.017,3.275,0.203,1.652,0.024,0.026,1.474,0.061,0.628,0.491,0.186,0.711,0.286,1.129,0.113,0.008,0.131
1.672,-1.448,689,Tn,1.0,0.01,1.424,0.0,0.002,0.002,0.008,0.563,0.105,1.897,0.172,1.534,1.162,0.0,0.082,0.092,0.207,0.343,1.569,0.571,0.104,1.384,0.036,0.006,0.005
-0.976,0.241,604,Tn,1.0,0.028,0.627,0.0,0.004,0.019,0.013,0.487,0.113,2.182,0.216,1.489,1.706,0.0,0.108,0.045,0.208,0.536,1.712,0.691,0.119,1.817,0.062,0.002,0.007
6.55,1.69,632,GZMK+ Tem,0.932,0.042,1.399,0.099,0.015,0.057,0.012,0.523,0.063,2.473,0.25,1.4,0.478,0.149,0.505,0.341,0.442,0.544,0.915,0.651,0.341,0.908,0.14,0.109,0.218
1.254,-1.69,482,Tn,0.998,0.01,1.12,0.0,0.002,0.007,0.007,0.594,0.093,1.81,0.174,1.396,1.316,0.0,0.105,0.073,0.237,0.332,1.387,0.628,0.087,1.385,0.021,0.002,0.007
4.46,0.966,728,Tcm,0.901,0.018,1.115,0.045,0.008,0.024,0.013,0.565,0.05,2.95,0.254,1.399,0.586,0.039,0.214,0.117,0.325,0.593,0.839,0.766,0.2,1.112,0.031,0.072,0.028
0.139,0.241,633,Tn,0.998,0.018,0.706,0.0,0.0,0.016,0.023,0.456,0.129,2.045,0.215,1.475,1.439,0.004,0.086,0.066,0.176,0.474,1.628,0.644,0.097,1.639,0.038,0.0,0.009
7.107,1.69,713,GZMK+ Tem,0.976,0.03,1.202,0.114,0.005,0.033,0.016,0.404,0.064,2.369,0.218,1.318,0.269,0.126,0.519,0.426,0.418,0.618,0.898,0.684,0.397,0.926,0.221,0.082,0.298
5.156,2.172,640,ITGAE+ Trm,0.322,0.046,1.714,0.111,0.007,0.078,0.015,0.756,0.057,2.623,0.225,1.611,0.491,0.091,0.383,0.45,0.464,0.401,0.707,0.679,0.234,0.846,0.076,0.15,0.115
-0.139,0.241,649,Tn,1.0,0.009,0.683,0.0,0.007,0.017,0.008,0.412,0.116,2.033,0.184,1.493,1.536,0.01,0.132,0.063,0.231,0.531,1.651,0.652,0.122,1.648,0.049,0.013,0.004
7.944,1.69,495,GZMK+ Tem,0.99,0.03,1.253,0.195,0.003,0.018,0.007,0.227,0.104,1.991,0.289,1.329,0.144,0.21,0.646,0.492,0.384,0.586,0.92,0.703,0.489,0.993,0.386,0.065,0.306
-1.812,-0.241,735,Tn,1.0,0.016,0.451,0.0,0.002,0.006,0.013,0.547,0.079,2.257,0.192,1.684,1.928,0.007,0.133,0.033,0.23,0.539,1.992,0.769,0.15,2.044,0.071,0.005,0.005
6.689,3.379,712,GZMK+ Tem,0.449,0.035,1.703,0.115,0.007,0.207,0.015,0.676,0.054,1.336,0.225,1.345,0.175,0.125,0.653,0.628,0.498,0.357,0.48,0.565,0.303,0.514,0.217,0.185,0.465
1.672,4.828,674,CMC1+ Temra,0.938,0.033,1.208,0.049,0.0,1.009,0.059,0.792,0.043,1.317,0.14,1.681,0.182,0.059,1.257,0.144,0.481,0.281,0.458,0.562,0.269,0.453,0.241,0.069,0.911
8.501,5.069,620,ITGB2+ Trm,0.269,0.049,1.75,0.445,0.072,0.898,0.164,0.724,0.071,0.316,0.456,0.605,0.095,0.493,1.002,1.374,0.771,0.14,0.373,0.791,0.319,0.256,0.481,0.211,0.358
5.156,-1.207,410,MAIT,1.0,0.025,1.247,0.458,0.0,0.104,0.02,0.908,0.022,3.005,0.281,1.071,0.127,0.054,1.193,0.088,0.325,0.447,0.254,0.796,0.204,0.589,0.071,0.029,0.134
0.836,0.0,671,Tn,0.996,0.015,0.966,0.0,0.008,0.021,0.013,0.425,0.158,2.08,0.145,1.487,1.359,0.002,0.067,0.105,0.201,0.513,1.496,0.559,0.069,1.394,0.044,0.0,0.017
7.107,5.069,880,CREM+ Trm,0.734,0.07,1.303,0.347,0.047,0.697,0.029,0.608,0.09,0.733,0.349,0.577,0.039,0.329,0.752,1.195,0.847,0.165,0.168,0.711,0.143,0.297,0.237,0.286,0.645
-0.279,0.0,723,Tn,0.999,0.003,0.598,0.002,0.003,0.007,0.009,0.463,0.152,2.05,0.195,1.513,1.571,0.006,0.085,0.043,0.205,0.501,1.772,0.681,0.121,1.694,0.062,0.003,0.007
6.132,2.897,695,GZMK+ Tem,0.433,0.038,1.844,0.125,0.005,0.165,0.022,0.799,0.067,1.972,0.211,1.333,0.195,0.107,0.697,0.531,0.526,0.412,0.546,0.64,0.282,0.607,0.144,0.151,0.36
7.247,3.379,880,GZMK+ Tem,0.55,0.057,1.645,0.131,0.014,0.189,0.009,0.583,0.073,1.14,0.251,1.285,0.134,0.195,0.719,0.65,0.592,0.351,0.519,0.591,0.337,0.572,0.233,0.129,0.457
5.574,-1.448,699,MAIT,0.999,0.036,1.716,0.387,0.013,0.074,0.01,1.144,0.023,3.068,0.247,1.214,0.053,0.086,1.354,0.124,0.396,0.416,0.211,0.732,0.199,0.655,0.067,0.013,0.106
0.279,-0.966,1002,Tn,1.0,0.007,0.691,0.001,0.0,0.007,0.013,0.483,0.079,2.13,0.175,1.621,1.497,0.0,0.07,0.048,0.181,0.466,1.745,0.595,0.094,1.673,0.018,0.0,0.01
1.533,-0.241,665,Tn,0.985,0.018,1.429,0.0,0.006,0.016,0.012,0.489,0.204,1.999,0.145,1.821,1.309,0.012,0.051,0.148,0.181,0.435,1.541,0.524,0.097,1.417,0.032,0.0,0.002
0.139,-0.724,1082,Tn,0.999,0.008,0.634,0.001,0.002,0.013,0.013,0.432,0.076,2.102,0.188,1.608,1.5,0.0,0.081,0.049,0.197,0.465,1.727,0.606,0.112,1.688,0.028,0.001,0.004
5.714,2.172,667,GZMK+ Tem,0.493,0.038,1.688,0.153,0.018,0.115,0.02,0.739,0.057,2.539,0.241,1.481,0.432,0.091,0.513,0.517,0.445,0.481,0.706,0.629,0.251,0.791,0.099,0.13,0.173
-0.976,4.103,733,ILTCK,1.0,0.03,1.084,0.002,0.007,1.923,0.194,1.178,0.078,1.889,0.237,1.991,1.232,0.006,2.102,0.084,0.657,0.54,1.691,1.037,0.245,1.526,0.195,0.313,0.635
6.689,2.414,823,GZMK+ Tem,0.81,0.029,1.374,0.098,0.01,0.11,0.014,0.578,0.038,1.845,0.207,1.383,0.238,0.116,0.714,0.372,0.519,0.503,0.643,0.668,0.332,0.69,0.187,0.159,0.49
2.787,7.241,669,CMC1+ Temra,0.559,0.069,1.702,0.033,0.007,1.726,0.102,1.019,0.012,0.375,0.189,1.39,0.055,0.084,1.467,0.406,0.717,0.302,0.237,0.621,0.226,0.148,0.329,0.108,1.274
1.812,-1.69,594,Tn,1.0,0.008,1.376,0.0,0.0,0.001,0.023,0.595,0.128,1.661,0.191,1.482,1.11,0.002,0.097,0.058,0.18,0.33,1.535,0.658,0.067,1.375,0.012,0.0,0.007
-1.394,0.0,725,Tn,1.0,0.018,0.564,0.0,0.006,0.018,0.011,0.498,0.087,2.294,0.16,1.798,1.891,0.003,0.088,0.048,0.2,0.533,1.925,0.646,0.142,1.988,0.055,0.006,0.016
2.23,-0.483,608,Tn,0.985,0.012,1.734,0.0,0.003,0.003,0.014,0.554,0.276,1.894,0.162,1.671,1.106,0.004,0.056,0.159,0.17,0.397,1.421,0.506,0.077,1.344,0.007,0.005,0.006
